Frame,RtouchPos_X,RtouchPos_Y,RtouchPos_Z,RtouchRot_W,RtouchRot_X,RtouchRot_Y,RtouchRot_Z,LtouchPos_X,LtouchPos_Y,LtouchPos_Z,LtouchRot_W,LtouchRot_X,LtouchRot_Y,LtouchRot_Z,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,PlayerRot_W,PlayerRot_X,PlayerRot_Y,PlayerRot_Z,Right_Accel_X,Right_Accel_Y,Right_Accel_Z,Left_Accel_X,Left_Accel_Y,Left_Accel_Z,Camera_Pos_X,Camera_Pos_Y,Camera_Pos_Z,Camera_Rot_W,Camera_Rot_X,Camera_Rot_Y,Camera_Rot_Z,Right_Angular_Accel_X,Right_Angular_Accel_Y,Right_Angular_Accel_Z,Left_Angular_Accel_X,Left_Angular_Accel_Y,Left_Angular_Accel_Z,Right_Vel_X,Right_Vel_Y,Right_Vel_Z,Left_Vel_X,Left_Vel_Y,Left_Vel_Z,Right_Angular_Vel_X,Right_Angular_Vel_Y,Right_Angular_Vel_Z,Left_Angular_Vel_X,Left_Angular_Vel_Y,Left_Angular_Vel_Z,Primary Hand Trigger,Secondary Hand Trigger
27,0.1676385,-0.2048494,0.6707243,-0.8831605,0.2861876,0.3148763,0.1974264,0.005941697,-0.2037322,0.6035339,-0.9359463,0.3375722,0.08675087,0.3375722,-3.299124,1.584825,5.955795,-0.93954,-0.2671145,0.2141592,0.007089183,0.1718629,0.05531618,0.140536,-0.5965768,-0.242056,0.1728836,0.1817373,-0.0101753,0.444771,-0.9395403,-0.2671145,0.214158,0.007089514,-1.065782,-1.065782,-1.065782,2.012611,-6.511929,-1.254578,-0.07967664,-0.07967664,-0.07967664,0.01438008,0.03299601,-0.02006913,0.008940037,0.008940037,0.008940037,-0.00839168,0.197864,0.1695828,False,False
28,0.1668601,-0.2047009,0.6697196,-0.8826019,0.2866624,0.316241,0.1970539,0.005857986,-0.2034163,0.6032672,-0.9359258,0.3374896,0.08684754,0.3374896,-3.299675,1.585393,5.955132,-0.9397712,-0.2659349,0.2146047,0.00732898,0.2528582,0.1244787,0.1910647,-0.530907,-0.1744563,0.02483459,0.1811861,-0.009607058,0.4441084,-0.9397714,-0.2659349,0.2146035,0.007329309,-1.519251,-1.519251,-1.519251,0.8163965,-6.797106,-0.5418602,-0.07759105,-0.07759105,-0.07759105,0.008945964,0.03119167,-0.01954788,-0.002666787,-0.002666787,-0.002666787,0.0003461349,0.1266508,0.1566825,False,False
29,0.1661804,-0.2044483,0.6686978,-0.8819315,0.2868945,0.3181382,0.1966634,0.005733323,-0.2030789,0.6029277,-0.9359335,0.3374147,0.08672768,0.3374147,-3.300187,1.58589,5.95448,-0.9400368,-0.2645847,0.2150986,0.007636782,0.3341607,0.1762362,0.2187432,-0.5019873,-0.1395193,-0.1295325,0.1806738,-0.009109702,0.4434558,-0.9400371,-0.2645847,0.2150975,0.007637115,1.465471,1.465471,1.465471,0.1294457,-3.247015,-0.9227148,-0.0740867,-0.0740867,-0.0740867,0.004098124,0.02986749,-0.0205622,0.003857449,0.003857449,0.003857449,0.005787749,0.09045628,0.141663,False,False
30,0.1655309,-0.2042229,0.6677912,-0.8812096,0.2873365,0.3199787,0.1962679,0.005578728,-0.2027636,0.6025587,-0.9359697,0.3373292,0.08639424,0.3373292,-3.300613,1.586376,5.953855,-0.9404292,-0.2627639,0.2156046,0.007936634,0.4259159,0.2245604,0.4027322,-0.3855259,-0.137383,-0.2465584,0.1802474,-0.008624298,0.4428309,-0.9404293,-0.2627638,0.2156034,0.007936968,-0.8844078,-0.8844078,-0.8844078,0.4371634,-0.9538389,-0.6760146,-0.07053017,-0.07053017,-0.07053017,-0.0001564468,0.02861799,-0.022703,-0.002433417,-0.002433417,-0.002433417,0.01115428,0.07552416,0.1298524,False,False
31,0.1649829,-0.2039448,0.6669682,-0.8806594,0.288,0.320961,0.1961609,0.00540963,-0.2024456,0.6021798,-0.9360828,0.337123,0.08568525,0.337123,-3.301038,1.586834,5.953204,-0.940756,-0.2610908,0.2161902,0.008458462,0.580108,0.3014109,0.5038269,-0.3149171,-0.1123566,-0.2290107,0.1798227,-0.008165556,0.4421798,-0.9407563,-0.2610908,0.216189,0.008458784,-2.379382,-2.379382,-2.379382,0.6226989,1.279639,0.1939471,-0.06534492,-0.06534492,-0.06534492,-0.003564846,0.02771742,-0.02491134,-0.02579173,-0.02579173,-0.02579173,0.0217739,0.08079968,0.126609,False,False
32,0.164608,-0.2036134,0.6662831,-0.880309,0.288452,0.3210524,0.1969182,0.005227328,-0.2021204,0.6017138,-0.9361064,0.3372706,0.08460745,0.3372706,-3.301451,1.587366,5.952629,-0.9409139,-0.2601856,0.2165622,0.009253275,0.7290241,0.1737539,0.5992921,-0.1985639,-0.1012308,-0.2830235,0.1794099,-0.007633912,0.4416046,-0.940914,-0.2601856,0.216561,0.0092536,-1.677166,-1.677166,-1.677166,-2.092457,2.211498,-0.415957,-0.05743477,-0.05743477,-0.05743477,-0.00639635,0.02669303,-0.02808186,-0.05215527,-0.05215527,-0.05215527,0.01319696,0.1031081,0.127713,False,False
33,0.1642738,-0.203315,0.6656246,-0.8798903,0.28889,0.3213985,0.1975821,0.005065106,-0.2017927,0.601223,-0.9360398,0.3377494,0.08345847,0.3377494,-3.301875,1.587802,5.952094,-0.9411837,-0.2591566,0.2166178,0.009389061,0.5773103,0.1192282,0.6429768,-0.1858718,-0.1823615,-0.2270964,0.1789854,-0.007198049,0.44107,-0.9411838,-0.2591566,0.2166166,0.009389382,-2.215659,-2.215659,-2.215659,-2.219401,2.631109,-0.8538737,-0.0507393,-0.0507393,-0.0507393,-0.008286759,0.02558076,-0.03063333,-0.06900841,-0.06900841,-0.06900841,-0.009203671,0.1295769,0.1127949,False,False
34,0.163904,-0.2029554,0.6652085,-0.8796172,0.2890616,0.321895,0.1977386,0.004901825,-0.2015124,0.6007609,-0.9360473,0.3381836,0.08214425,0.3381836,-3.302237,1.588034,5.951622,-0.9415818,-0.2573669,0.2170138,0.009531718,0.2279195,0.1506927,0.8971298,-0.1985093,-0.2310462,-0.0441747,0.1786239,-0.006965906,0.4405987,-0.9415821,-0.2573668,0.2170126,0.009532038,2.358399,2.358399,2.358399,-1.099985,3.365275,-3.783046,-0.04655688,-0.04655688,-0.04655688,-0.01025794,0.0231914,-0.03207389,-0.05841819,-0.05841819,-0.05841819,-0.02526512,0.1686342,0.06890888,False,False
35,0.1634815,-0.2026484,0.6647972,-0.879636,0.2898104,0.3214611,0.1972641,0.004731577,-0.2012301,0.6003545,-0.9360687,0.3385166,0.08114807,0.3385166,-3.302691,1.588311,5.95116,-0.9419276,-0.2562315,0.2168291,0.01014635,0.2061109,-0.03878715,0.7821586,-0.2032283,-0.191362,0.1183817,0.1781704,-0.006689186,0.4401363,-0.9419279,-0.2562315,0.2168279,0.01014667,-2.151947,-2.151947,-2.151947,-1.781789,1.004053,-4.587809,-0.04416696,-0.04416696,-0.04416696,-0.01195555,0.02130781,-0.03157892,-0.07160757,-0.07160757,-0.07160757,-0.03487082,0.1853822,0.0250054,False,False
36,0.1630261,-0.2024291,0.6644149,-0.8800778,0.2915388,0.3196167,0.1957379,0.004496471,-0.2009524,0.5999779,-0.9360647,0.3388995,0.08038272,0.3388995,-3.303076,1.588553,5.950785,-0.9420615,-0.2556271,0.2169577,0.01021627,0.04189971,-0.2683647,0.7692504,-0.2880754,-0.2452164,0.2406234,0.1777847,-0.006447286,0.4397613,-0.9420617,-0.2556271,0.2169565,0.01021659,-3.30432,-3.30432,-3.30432,-1.410454,-0.2909693,-3.24941,-0.04251006,-0.04251006,-0.04251006,-0.01477286,0.01915415,-0.02951832,-0.1119035,-0.1119035,-0.1119035,-0.04550755,0.1925567,-0.0221107,False,False
