Frame,RtouchPos_X,RtouchPos_Y,RtouchPos_Z,RtouchRot_W,RtouchRot_X,RtouchRot_Y,RtouchRot_Z,LtouchPos_X,LtouchPos_Y,LtouchPos_Z,LtouchRot_W,LtouchRot_X,LtouchRot_Y,LtouchRot_Z,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,PlayerRot_W,PlayerRot_X,PlayerRot_Y,PlayerRot_Z,Right_Accel_X,Right_Accel_Y,Right_Accel_Z,Left_Accel_X,Left_Accel_Y,Left_Accel_Z,Camera_Pos_X,Camera_Pos_Y,Camera_Pos_Z,Camera_Rot_W,Camera_Rot_X,Camera_Rot_Y,Camera_Rot_Z,Right_Angular_Accel_X,Right_Angular_Accel_Y,Right_Angular_Accel_Z,Left_Angular_Accel_X,Left_Angular_Accel_Y,Left_Angular_Accel_Z,Right_Vel_X,Right_Vel_Y,Right_Vel_Z,Left_Vel_X,Left_Vel_Y,Left_Vel_Z,Right_Angular_Vel_X,Right_Angular_Vel_Y,Right_Angular_Vel_Z,Left_Angular_Vel_X,Left_Angular_Vel_Y,Left_Angular_Vel_Z,Primary Hand Trigger,Secondary Hand Trigger
11,0.004420558,-0.3021506,-0.1025679,-0.787053,0.4180373,0.4521143,0.03721559,-0.1055438,-0.2591286,-0.1913673,-0.6848448,0.2696134,0.3462105,0.2696134,-3.428643,1.573737,5.247495,-0.8774172,-0.1691133,0.4481909,-0.02578381,2.504422,-2.862845,1.12456,3.203504,-4.198637,2.733646,0.05221631,-0.02126313,-0.2635285,-0.8774173,-0.1691133,0.4481907,-0.02578378,17.42401,17.42401,17.42401,29.76211,1.989944,45.84985,-0.341262,-0.341262,-0.341262,-0.1196647,-0.3455794,-0.3297308,0.6493579,0.6493579,0.6493579,2.142106,0.4405402,0.7269827,False,False
12,0.001699096,-0.3064963,-0.1040616,-0.7871486,0.4069744,0.4620562,0.03567898,-0.106102,-0.2642826,-0.1938203,-0.6996571,0.2601581,0.350096,0.2601581,-3.429953,1.5766,5.245973,-0.8742588,-0.1548658,0.4593884,-0.025504,2.643607,-2.961743,0.8613247,3.813934,-4.801533,2.889552,0.05090634,-0.01839987,-0.2650509,-0.8742589,-0.1548658,0.4593883,-0.02550398,28.64018,28.64018,28.64018,30.29714,5.779613,54.31533,-0.3142975,-0.3142975,-0.3142975,-0.07476486,-0.399402,-0.2956086,0.9909881,0.9909881,0.9909881,2.50852,0.4999975,1.358115,False,False
13,0.0007364654,-0.3117967,-0.105199,-0.7882581,0.3891307,0.4749386,0.04073949,-0.1053768,-0.2715848,-0.1952962,-0.7242861,0.2490947,0.3488566,0.2490947,-3.430333,1.581036,5.244081,-0.8735093,-0.1309192,0.4684455,-0.02001286,3.958612,-2.787384,0.6891189,4.312129,-6.299727,2.471807,0.05052692,-0.01396361,-0.2669426,-0.8735093,-0.1309192,0.4684454,-0.02001284,15.9896,15.9896,15.9896,24.84864,31.25388,63.91834,-0.231952,-0.231952,-0.231952,0.02857853,-0.5331858,-0.2304003,1.464467,1.464467,1.464467,3.120047,0.9631669,2.845933,False,False
14,-0.002462474,-0.3212403,-0.1076176,-0.7872578,0.3593642,0.4983313,0.05242817,-0.1055443,-0.2846034,-0.1993027,-0.7615526,0.2255786,0.3459162,0.2255786,-3.432318,1.587288,5.241321,-0.8669904,-0.1002132,0.4879301,-0.01446352,4.126332,-2.647078,0.3941457,4.191128,-6.718478,2.242998,0.04854118,-0.007712168,-0.2697025,-0.8669904,-0.1002132,0.48793,-0.0144635,10.19023,10.19023,10.19023,26.16991,43.98168,60.9013,-0.1804481,-0.1804481,-0.1804481,0.073291,-0.5980991,-0.2071226,1.600113,1.600113,1.600113,3.374754,1.377283,3.468922,False,False
15,-0.002724155,-0.3267472,-0.1086248,-0.7860959,0.3380778,0.5134723,0.06405389,-0.1046684,-0.2933799,-0.2003545,-0.78751,0.2081219,0.3370467,0.2081219,-3.432595,1.590624,5.239533,-0.8636085,-0.08516741,0.4968026,-0.01067303,3.792091,-2.566899,0.1171217,3.893106,-6.948272,1.93027,0.04826479,-0.004376177,-0.2714905,-0.8636086,-0.0851674,0.4968025,-0.01067301,13.50679,13.50679,13.50679,26.20633,53.67516,49.24899,-0.1322003,-0.1322003,-0.1322003,0.1233014,-0.6799912,-0.1822321,1.757368,1.757368,1.757368,3.686196,1.999519,4.102451,False,False
16,-0.003056282,-0.3322092,-0.109566,-0.7840723,0.3157606,0.5288824,0.07621811,-0.1038061,-0.3023584,-0.2013701,-0.8116425,0.189531,0.3274252,0.189531,-3.432575,1.593632,5.237639,-0.8602355,-0.07157648,0.5047907,-0.00762132,3.549926,-2.071543,0.2429377,3.707282,-6.764556,1.606222,0.04828505,-0.001367647,-0.2733842,-0.8602356,-0.07157649,0.5047906,-0.007621314,14.92327,14.92327,14.92327,25.29259,55.41488,40.92925,-0.1026706,-0.1026706,-0.1026706,0.1548709,-0.734263,-0.1685377,1.871825,1.871825,1.871825,3.891981,2.441844,4.439427,False,False
17,-0.002383194,-0.3380811,-0.110108,-0.7819092,0.2857148,0.5457771,0.09545905,-0.1020966,-0.3131164,-0.201844,-0.8382047,0.1667774,0.3121866,0.1667774,-3.43199,1.596167,5.23532,-0.856684,-0.06027957,0.5122834,-0.00496457,3.227239,-1.498121,0.6990131,3.183739,-5.904723,0.9665163,0.04886962,0.001167232,-0.2757038,-0.8566841,-0.06027957,0.5122833,-0.004964561,15.4926,15.4926,15.4926,14.78172,44.46859,27.21895,-0.05422769,-0.05422769,-0.05422769,0.2051089,-0.8210668,-0.150993,2.096986,2.096986,2.096986,4.154413,3.112878,4.863054,False,False
18,-0.0018487,-0.3439446,-0.1105217,-0.7798716,0.2562978,0.5594573,0.1145405,-0.1005192,-0.3238626,-0.2025307,-0.8612756,0.1454479,0.2976473,0.1454479,-3.4315,1.598673,5.233282,-0.8524231,-0.04954108,0.5204891,-0.003445463,2.990695,-1.232597,0.997027,2.586551,-4.987659,0.5587723,0.04936012,0.003673345,-0.2777416,-0.8524231,-0.04954108,0.5204889,-0.003445459,11.92218,11.92218,11.92218,9.125996,32.11837,16.57372,-0.02268673,-0.02268673,-0.02268673,0.2344522,-0.8739122,-0.1441379,2.212856,2.212856,2.212856,4.25317,3.461058,5.056757,False,False
19,-0.001058087,-0.3500165,-0.1107798,-0.7784978,0.2259575,0.5697882,0.135003,-0.09870358,-0.335018,-0.2032337,-0.8821754,0.1236468,0.2825781,0.1236468,-3.431025,1.601065,5.231337,-0.8480474,-0.03886366,0.5284894,-0.002068155,2.615136,-1.193566,1.363699,1.856575,-3.983609,0.1764056,0.04983438,0.00606537,-0.2796865,-0.8480474,-0.03886366,0.5284892,-0.00206815,5.355383,5.355383,5.355383,5.469046,20.59235,3.936117,0.005545026,0.005545026,0.005545026,0.2575679,-0.9164735,-0.1414568,2.278508,2.278508,2.278508,4.311935,3.692822,5.119824,False,False
20,-0.0002714013,-0.3562182,-0.110873,-0.777546,0.1959491,0.5769308,0.1554896,-0.09696259,-0.3463635,-0.2039401,-0.9005003,0.1018493,0.2682964,0.1018493,-3.430262,1.603226,5.229293,-0.843352,-0.0294857,0.5365513,-0.0008912934,2.280512,-1.363014,1.44715,1.065931,-3.321667,0.0932203,0.05059766,0.008226505,-0.2817302,-0.843352,-0.0294857,0.5365512,-0.0008912894,0.3190335,0.3190335,0.3190335,4.289638,8.0152,-6.231102,0.02508166,0.02508166,0.02508166,0.2691969,-0.9437212,-0.1410468,2.291595,2.291595,2.291595,4.345702,3.773312,5.08649,False,False
21,0.001137569,-0.3632364,-0.1105419,-0.7808159,0.1646541,0.5759614,0.1774374,-0.09507406,-0.3586446,-0.2047069,-0.9144831,0.07883619,0.2583264,0.07883619,-3.429034,1.604992,5.22719,-0.8385484,-0.02217031,0.5443761,-9.991415E-05,1.681853,-2.356198,1.51529,-0.42017,-2.389259,-0.03802067,0.05182628,0.009991875,-0.2838331,-0.8385483,-0.02217031,0.544376,-9.991157E-05,4.170109,4.170109,4.170109,6.584715,-18.04827,-30.02882,0.05556818,0.05556818,0.05556818,0.2733363,-0.9900628,-0.1413914,2.318513,2.318513,2.318513,4.437796,3.594979,4.714221,False,False
22,0.002721274,-0.3709814,-0.1103481,-0.7844019,0.1340779,0.5732725,0.1951805,-0.09339733,-0.3706856,-0.2055709,-0.9249023,0.05500797,0.252409,0.05500797,-3.427927,1.606681,5.225222,-0.8336043,-0.01380674,0.5521876,0.001449473,1.96905,-3.299258,0.5827178,-0.7403005,-1.601268,-0.2809957,0.05293285,0.01168087,-0.2858018,-0.8336044,-0.01380674,0.5521875,0.001449475,6.81023,6.81023,6.81023,10.43703,-32.7813,-46.23346,0.08667933,0.08667933,0.08667933,0.2647977,-1.015488,-0.1434502,2.418687,2.418687,2.418687,4.571042,3.197837,4.134917,False,False
23,0.004333018,-0.3789907,-0.1103987,-0.7856912,0.1036374,0.572583,0.2099936,-0.09165619,-0.382654,-0.2066526,-0.9329989,0.03125241,0.2488042,0.03125241,-3.426792,1.608454,5.223318,-0.8286867,-0.00535215,0.5596794,0.002973066,1.711663,-3.631147,-0.3554198,-0.4831772,-0.3027821,-0.6771425,0.05406754,0.01345442,-0.2877053,-0.8286867,-0.005352149,0.5596793,0.002973067,15.90423,15.90423,15.90423,7.781713,-39.20866,-42.28661,0.1111599,0.1111599,0.1111599,0.2586716,-1.025174,-0.1501415,2.581348,2.581348,2.581348,4.668336,2.737289,3.606108,False,False
24,0.00722264,-0.3951321,-0.110755,-0.7837015,0.0422824,0.5734527,0.2348961,-0.08807639,-0.4063117,-0.2091046,-0.946347,-0.01488047,0.2413924,-0.01488047,-3.425003,1.612233,5.220393,-0.8180799,0.0135156,0.5749098,0.006434727,1.370588,-3.712137,-0.9962878,-0.1647495,1.156496,-0.9825242,0.05585709,0.01723295,-0.2906309,-0.8180799,0.0135156,0.5749097,0.006434725,30.47024,30.47024,30.47024,1.14121,-39.38653,-26.36862,0.1274757,0.1274757,0.1274757,0.2558196,-1.017645,-0.1608885,2.856174,2.856174,2.856174,4.706124,2.257432,3.229704,False,False
25,0.009089196,-0.4041836,-0.1114581,-0.7817663,0.01208684,0.5762249,0.238034,-0.08601278,-0.4177137,-0.2106648,-0.9503204,-0.03771533,0.2407197,-0.03771533,-3.42378,1.613846,5.21881,-0.8124447,0.02300342,0.5825133,0.009099035,1.879459,-3.39876,-1.446546,0.5597121,1.401065,-0.5462898,0.05707993,0.01884644,-0.2922137,-0.8124447,0.02300342,0.5825132,0.009099029,30.31808,30.31808,30.31808,4.3424,-21.40052,-15.05577,0.1445363,0.1445363,0.1445363,0.2591973,-1.003632,-0.1681023,3.177832,3.177832,3.177832,4.731511,1.981444,3.049514,False,False
26,0.01386471,-0.414175,-0.1135477,-0.7816096,-0.00323304,0.5816296,0.2253507,-0.08374301,-0.4264436,-0.2136604,-0.9522858,-0.05531026,0.2481411,-0.05531026,-3.421459,1.614477,5.216253,-0.8069461,0.02819645,0.5898496,0.01097535,3.584808,0.3963144,-0.2041213,-0.01259374,5.429924,-1.285327,0.05940032,0.01947738,-0.2947709,-0.8069462,0.02819645,0.5898495,0.01097535,-20.22398,-20.22398,-20.22398,-17.36944,-48.85131,20.30697,0.2848605,0.2848605,0.2848605,0.2664245,-0.8409225,-0.221623,3.053233,3.053233,3.053233,4.408588,0.5557753,3.451342,False,False
27,0.03042778,-0.4582883,-0.1191664,-0.7731098,-0.1027123,0.5840488,0.2250303,-0.073181,-0.4744452,-0.2264527,-0.9534231,-0.1392189,0.2648242,-0.1392189,-3.415254,1.620125,5.212009,-0.7788581,0.06023191,0.6240023,0.01932809,3.293999,1.037585,0.2529892,0.6428839,5.484069,-1.145837,0.06560593,0.0251254,-0.2990148,-0.7788581,0.0602319,0.6240022,0.01932808,-24.25429,-24.25429,-24.25429,-21.82884,-21.50424,32.71742,0.3211813,0.3211813,0.3211813,0.2714268,-0.7739655,-0.2359179,2.817478,2.817478,2.817478,4.141757,0.1989887,3.80379,False,False
28,0.03223558,-0.457541,-0.1191637,-0.7763199,-0.09364304,0.5824807,0.2219789,-0.07303129,-0.4721397,-0.2268684,-0.9544419,-0.1345685,0.2643737,-0.1345685,-3.414691,1.619288,5.211957,-0.7805936,0.05566499,0.6222758,0.01864757,2.726281,1.353042,0.5205989,0.4392496,5.265332,-0.7415755,0.06616813,0.02428847,-0.2990665,-0.7805937,0.05566499,0.6222758,0.01864757,-22.95195,-22.95195,-22.95195,-9.309226,7.815647,27.70168,0.3592406,0.3592406,0.3592406,0.2787741,-0.7111848,-0.2452335,2.541219,2.541219,2.541219,3.99487,0.2286107,4.156944,False,False
29,0.03736229,-0.4653971,-0.1201402,-0.7776753,-0.105301,0.5800421,0.2183665,-0.07083803,-0.4789166,-0.2298566,-0.9530008,-0.1464874,0.265193,-0.1464874,-3.413061,1.61942,5.211576,-0.7766138,0.05794916,0.627011,0.01923778,2.048761,1.428569,0.9166175,-0.3775105,5.404667,-0.3406751,0.06779886,0.02441977,-0.2994476,-0.776614,0.05794916,0.6270108,0.01923778,-10.73947,-10.73947,-10.73947,-7.384213,7.449852,26.48077,0.3889584,0.3889584,0.3889584,0.2780089,-0.6475684,-0.250488,2.372107,2.372107,2.372107,3.906232,0.3281426,4.48739,False,False
30,0.0424312,-0.4731155,-0.1209209,-0.7785062,-0.1194035,0.5775919,0.2146125,-0.06874937,-0.4857317,-0.2326843,-0.9498938,-0.1585187,0.2671576,-0.1585187,-3.411338,1.619407,5.211383,-0.7732781,0.05884144,0.6310382,0.01922097,1.860521,1.33156,0.9388508,-0.7969158,5.177033,0.08653518,0.0695215,0.02440704,-0.2996407,-0.7732784,0.05884144,0.6310379,0.01922095,-2.452518,-2.452518,-2.452518,-7.738824,-1.139894,20.04026,0.4100105,0.4100105,0.4100105,0.2723777,-0.6053386,-0.2495526,2.342264,2.342264,2.342264,3.846679,0.3227475,4.658027,False,False
31,0.04813049,-0.4803942,-0.1215626,-0.7806661,-0.1328393,0.5735224,0.2097292,-0.06726357,-0.4903282,-0.2350594,-0.9455385,-0.1670447,0.2713812,-0.1670447,-3.409331,1.618945,5.21139,-0.7717379,0.05688828,0.6331146,0.01871404,1.869367,1.361982,0.6590713,-1.452468,4.783323,0.616595,0.07152858,0.02394478,-0.2996339,-0.7717381,0.05688828,0.6331143,0.01871401,-3.662546,-3.662546,-3.662546,-17.74909,-13.885,4.503617,0.4417487,0.4417487,0.4417487,0.2502488,-0.5164458,-0.2380771,2.299311,2.299311,2.299311,3.605843,0.1644024,4.796046,False,False
32,0.0537076,-0.4876485,-0.1223293,-0.7820277,-0.144561,0.570841,0.2041456,-0.06568728,-0.4956318,-0.2374996,-0.9401768,-0.1754176,0.2759032,-0.1754176,-3.407454,1.618605,5.211534,-0.7700893,0.05650155,0.6351691,0.018174,1.432424,1.556546,0.6111248,-1.898818,4.537237,0.7434448,0.07340511,0.02360543,-0.2994899,-0.7700895,0.05650155,0.6351689,0.01817398,-5.237806,-5.237806,-5.237806,-21.14454,-16.1011,-0.3061493,0.4636287,0.4636287,0.4636287,0.2320248,-0.4699537,-0.2281701,2.239083,2.239083,2.239083,3.399028,0.01589678,4.794609,False,False
33,0.05909827,-0.4947549,-0.1231229,-0.7839274,-0.1550459,0.5682945,0.1961122,-0.06433516,-0.5004673,-0.2400031,-0.9336097,-0.1826821,0.2819937,-0.1826821,-3.405711,1.618389,5.211761,-0.768248,0.05599575,0.6374297,0.01851296,0.9022254,1.655743,0.5825052,-2.10544,4.106639,0.7580336,0.07514804,0.02338944,-0.2992624,-0.7682483,0.05599575,0.6374294,0.01851294,-1.017805,-1.017805,-1.017805,-19.55442,-19.70435,-0.4020312,0.4755216,0.4755216,0.4755216,0.2107566,-0.426799,-0.2186468,2.219612,2.219612,2.219612,3.204054,-0.1793699,4.788828,False,False
34,0.06450897,-0.5014491,-0.1239467,-0.7872303,-0.1619281,0.5659009,0.1838589,-0.06323951,-0.5047125,-0.2424182,-0.9264087,-0.1881943,0.2887922,-0.1881943,-3.403868,1.617944,5.212461,-0.7673075,0.05507651,0.6386635,0.01774921,0.6922268,1.728528,0.5975862,-1.795437,3.3215,0.8248622,0.07699098,0.02294367,-0.2985629,-0.7673077,0.05507651,0.638663,0.01774917,-5.62642,-5.62642,-5.62642,-21.09444,-12.53936,-4.58301,0.4855108,0.4855108,0.4855108,0.186376,-0.3828185,-0.207549,2.174971,2.174971,2.174971,2.960151,-0.3620626,4.744638,False,False
35,0.07005099,-0.5078377,-0.1248368,-0.7910661,-0.1657432,0.5639213,0.1695188,-0.06211092,-0.508743,-0.2445493,-0.9192528,-0.1933912,0.2942653,-0.1933912,-3.401869,1.617321,5.21308,-0.7676549,0.05297339,0.6384436,0.01701698,0.6853501,1.908481,0.6485589,-1.117828,2.853325,1.024389,0.0789906,0.02232079,-0.2979436,-0.7676553,0.05297339,0.6384432,0.01701695,-10.45253,-10.45253,-10.45253,-19.36655,-5.012668,-17.05866,0.4951404,0.4951404,0.4951404,0.1683432,-0.3471911,-0.1943796,2.07262,2.07262,2.07262,2.730825,-0.4414028,4.574997,False,False
36,0.08117619,-0.5202975,-0.1264894,-0.798421,-0.1703757,0.5597925,0.1418746,-0.05921571,-0.5166584,-0.248593,-0.9051089,-0.2029483,0.3026523,-0.2029483,-3.398343,1.616407,5.214799,-0.7667431,0.04995773,0.6398016,0.01622493,0.5884228,2.423582,1.020757,-0.4581796,2.666453,1.365724,0.0825166,0.02140668,-0.2962249,-0.7667434,0.04995774,0.6398011,0.0162249,-20.1069,-20.1069,-20.1069,-28.99903,-1.177328,-36.95298,0.5067127,0.5067127,0.5067127,0.1572263,-0.3098423,-0.1751519,1.826199,1.826199,1.826199,2.38125,-0.4616226,4.13139,False,False
37,0.08689198,-0.5257024,-0.1270677,-0.8035281,-0.1674678,0.5571984,0.1258056,-0.05771013,-0.5193644,-0.2500511,-0.9006306,-0.203656,0.3079743,-0.203656,-3.396377,1.615625,5.216095,-0.7678607,0.04683748,0.638731,0.01478553,0.4444582,2.596046,1.368275,0.1016551,2.476032,1.614392,0.08448245,0.02062529,-0.2949281,-0.7678612,0.04683749,0.6387306,0.0147855,-21.25228,-21.25228,-21.25228,-47.3585,-10.52588,-59.1778,0.5130158,0.5130158,0.5130158,0.1534555,-0.2836768,-0.1583998,1.620139,1.620139,1.620139,1.94262,-0.5502894,3.587324,False,False
38,0.09263772,-0.5306402,-0.1274425,-0.8091244,-0.1627922,0.5540683,0.1087415,-0.05578984,-0.5212729,-0.2507507,-0.8991933,-0.2040839,0.3139641,-0.2040839,-3.394289,1.614704,5.217535,-0.7706892,0.04219429,0.6356902,0.01248125,0.07402652,2.247498,1.469253,0.7831984,2.078697,2.287794,0.08657016,0.0197043,-0.2934889,-0.7706896,0.0421943,0.6356897,0.01248122,-15.06396,-15.06396,-15.06396,-44.85848,-15.93487,-86.23542,0.517334,0.517334,0.517334,0.1596205,-0.2584411,-0.1329224,1.421689,1.421689,1.421689,1.395899,-0.7112252,2.624535,False,False
39,0.09819374,-0.5358252,-0.1277899,-0.813708,-0.160345,0.5511773,0.09150024,-0.05376346,-0.5232667,-0.2513579,-0.8975147,-0.2063375,0.3199885,-0.2063375,-3.392235,1.613813,5.219158,-0.7740604,0.03731673,0.6319275,0.01027305,-0.2158344,1.818572,1.43063,0.7755419,2.024565,2.657987,0.08862482,0.01881297,-0.291866,-0.7740608,0.03731674,0.631927,0.01027303,-5.907345,-5.907345,-5.907345,-42.10878,-18.72165,-96.63658,0.517775,0.517775,0.517775,0.1655218,-0.2424935,-0.1114791,1.367333,1.367333,1.367333,1.057423,-0.8531483,1.865747,False,False
40,0.1035638,-0.5407794,-0.1279173,-0.8177537,-0.1573496,0.549023,0.07137042,-0.05155697,-0.5240203,-0.2509434,-0.8991551,-0.2077557,0.3266511,-0.2077557,-3.390098,1.612751,5.22107,-0.7791559,0.03199334,0.6259708,0.007285884,-0.4728245,1.314903,1.280913,0.6365066,2.039518,2.711155,0.09076134,0.0177513,-0.2899539,-0.7791562,0.03199335,0.6259704,0.007285864,2.928965,2.928965,2.928965,-43.04795,-16.36188,-91.83413,0.5154555,0.5154555,0.5154555,0.1729003,-0.2176372,-0.07754195,1.38582,1.38582,1.38582,0.547025,-1.056449,0.7313316,False,False
41,0.1087184,-0.5454212,-0.1278927,-0.820781,-0.1538572,0.5480899,0.04737279,-0.04928292,-0.5244495,-0.2501498,-0.9009818,-0.2078739,0.3329675,-0.2078739,-3.387925,1.611592,5.223224,-0.7850761,0.02664141,0.6188152,0.003703423,-0.6784579,1.122076,1.261759,0.5219227,2.063547,2.733368,0.09293421,0.01659158,-0.2877995,-0.7850764,0.02664141,0.6188146,0.003703407,7.943778,7.943778,7.943778,-35.70344,-8.841125,-68.22549,0.5094653,0.5094653,0.5094653,0.1790982,-0.1923976,-0.04335134,1.489104,1.489104,1.489104,0.08419323,-1.193732,-0.166364,False,False
