Frame,RtouchPos_X,RtouchPos_Y,RtouchPos_Z,RtouchRot_W,RtouchRot_X,RtouchRot_Y,RtouchRot_Z,LtouchPos_X,LtouchPos_Y,LtouchPos_Z,LtouchRot_W,LtouchRot_X,LtouchRot_Y,LtouchRot_Z,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,PlayerRot_W,PlayerRot_X,PlayerRot_Y,PlayerRot_Z,Right_Accel_X,Right_Accel_Y,Right_Accel_Z,Left_Accel_X,Left_Accel_Y,Left_Accel_Z,Camera_Pos_X,Camera_Pos_Y,Camera_Pos_Z,Camera_Rot_W,Camera_Rot_X,Camera_Rot_Y,Camera_Rot_Z,Right_Angular_Accel_X,Right_Angular_Accel_Y,Right_Angular_Accel_Z,Left_Angular_Accel_X,Left_Angular_Accel_Y,Left_Angular_Accel_Z,Right_Vel_X,Right_Vel_Y,Right_Vel_Z,Left_Vel_X,Left_Vel_Y,Left_Vel_Z,Right_Angular_Vel_X,Right_Angular_Vel_Y,Right_Angular_Vel_Z,Left_Angular_Vel_X,Left_Angular_Vel_Y,Left_Angular_Vel_Z,Primary Hand Trigger,Secondary Hand Trigger
11,0.2379024,-0.5609994,-0.06040181,-0.9348354,-0.1580381,0.2993264,0.1072865,-0.055772,-0.5091094,-0.1419781,-0.9776409,-0.03640243,0.1835641,-0.03640243,-3.344514,1.602752,5.252469,-0.9279893,-0.1044275,0.3561676,-0.0327944,0.1900977,0.4961694,0.1410993,0.243397,-0.090425,-0.03976164,0.1363462,0.007751879,-0.2585549,-0.9279892,-0.1044275,0.3561676,-0.0327944,-2.357832,-2.357832,-2.357832,-2.251564,-0.3428862,-2.811405,-0.05795916,-0.05795916,-0.05795916,0.04456456,-0.02958548,-0.01006642,0.0499302,0.0499302,0.0499302,0.222965,0.1950658,0.237911,False,False
12,0.2372913,-0.5606183,-0.06049704,-0.9348359,-0.1574679,0.3000219,0.106172,-0.0552828,-0.5095368,-0.1420646,-0.9777024,-0.03703622,0.1824975,-0.03703622,-3.342028,1.60339,5.253541,-0.9334958,-0.1022769,0.3421057,-0.03299721,0.1939967,0.3794015,0.1796445,0.1407753,-0.09574226,-0.05463068,0.1388316,0.008390268,-0.2574823,-0.9334958,-0.1022769,0.3421057,-0.03299721,-3.005465,-3.005465,-3.005465,-2.026193,-0.3487933,-2.924362,-0.05634658,-0.05634658,-0.05634658,0.04567276,-0.03073981,-0.01066608,0.0243162,0.0243162,0.0243162,0.2038423,0.192833,0.215468,False,False
13,0.2368124,-0.560067,-0.06053973,-0.9351182,-0.1563335,0.3003069,0.1045444,-0.0547972,-0.5100466,-0.1421519,-0.9778432,-0.03753213,0.1813042,-0.03753213,-3.338612,1.603943,5.254448,-0.9398131,-0.1007825,0.324834,-0.03282496,0.2965429,0.2687283,0.2936513,0.1469274,-0.1320283,-0.06066368,0.1422482,0.008943056,-0.2565754,-0.9398129,-0.1007825,0.324834,-0.03282495,-2.467529,-2.467529,-2.467529,-0.0436655,1.349035,-0.8024635,-0.04907942,-0.04907942,-0.04907942,0.04916696,-0.03516133,-0.01212104,-0.03675462,-0.03675462,-0.03675462,0.1750977,0.2105745,0.1566399,False,False
14,0.2352114,-0.5587443,-0.06061059,-0.9356555,-0.1540293,0.3013161,0.1001613,-0.05320801,-0.5114403,-0.1423879,-0.9781266,-0.03971841,0.1775478,-0.03971841,-3.330552,1.605711,5.257985,-0.9550244,-0.09555843,0.2787865,-0.03278896,0.3931245,0.2384782,0.2541828,0.1116881,-0.09885253,0.03126934,0.1503074,0.01071121,-0.2530384,-0.9550244,-0.09555842,0.2787865,-0.03278895,-0.8336416,-0.8336416,-0.8336416,0.1514134,-0.3525559,-0.7278209,-0.04582136,-0.04582136,-0.04582136,0.04995428,-0.03666851,-0.01216418,-0.04755878,-0.04755878,-0.04755878,0.1825201,0.216911,0.1512557,False,False
15,0.2348091,-0.5582415,-0.06055116,-0.9358415,-0.1536062,0.301464,0.09861674,-0.05268467,-0.5119765,-0.1424246,-0.9782371,-0.04057156,0.1761327,-0.04057156,-3.327353,1.606254,5.259138,-0.9600798,-0.0943888,0.2613729,-0.03196515,0.3358081,0.1295895,0.2656745,0.1248338,-0.1072698,0.07531992,0.1535064,0.01125409,-0.2518854,-0.9600798,-0.09438879,0.2613728,-0.03196515,1.47988,1.47988,1.47988,0.4823417,0.9267739,-0.5857893,-0.04235317,-0.04235317,-0.04235317,0.05051581,-0.03815593,-0.01162225,-0.03161769,-0.03161769,-0.03161769,0.1899379,0.2253911,0.1501669,False,False
16,0.234451,-0.5577406,-0.06046659,-0.9359643,-0.1532844,0.3016947,0.09723813,-0.05215213,-0.5125191,-0.1424456,-0.9783199,-0.04157687,0.1747511,-0.04157687,-3.323872,1.606802,5.260239,-0.9651724,-0.09308968,0.2424174,-0.03178637,0.4203949,0.04156857,0.2407929,0.08147898,-0.1214035,0.04953958,0.1569882,0.01180178,-0.2507851,-0.9651724,-0.09308968,0.2424174,-0.03178637,1.190634,1.190634,1.190634,1.337017,0.4663067,0.8133747,-0.03907019,-0.03907019,-0.03907019,0.05086835,-0.03932921,-0.01099654,-0.01773532,-0.01773532,-0.01773532,0.2026838,0.2285852,0.1533388,False,False
17,0.234246,-0.5571651,-0.06030841,-0.9361172,-0.1528534,0.3017642,0.09622246,-0.05167794,-0.5131311,-0.1424353,-0.9784052,-0.04250813,0.1732013,-0.04250813,-3.320077,1.607295,5.261135,-0.970047,-0.09113875,0.223104,-0.03045674,0.4566037,0.1409313,0.2520947,0.03587936,-0.1785332,0.0742577,0.1607828,0.0122949,-0.2498883,-0.9700469,-0.09113875,0.2231039,-0.03045674,-1.689186,-1.689186,-1.689186,0.927187,1.902084,1.092583,-0.03299478,-0.03299478,-0.03299478,0.05055901,-0.04166304,-0.01006879,-0.01967182,-0.01967182,-0.01967182,0.2122103,0.2403292,0.167255,False,False
18,0.2340573,-0.5566174,-0.06015234,-0.9363559,-0.151928,0.3017732,0.09533291,-0.0511861,-0.513753,-0.1424267,-0.9784829,-0.04349758,0.1715669,-0.04349758,-3.316369,1.607834,5.261991,-0.9743295,-0.08937406,0.2046059,-0.02882347,0.4771006,0.1439001,0.3024141,0.03276774,-0.2293039,0.1245093,0.1644905,0.01283385,-0.2490329,-0.9743295,-0.08937406,0.204606,-0.02882347,-1.852632,-1.852632,-1.852632,1.478422,1.272332,1.230447,-0.02809358,-0.02809358,-0.02809358,0.05011722,-0.04376657,-0.009137904,-0.04502825,-0.04502825,-0.04502825,0.2238588,0.2531497,0.1832939,False,False
19,0.2340072,-0.5560617,-0.05995583,-0.9366173,-0.1514003,0.3014374,0.09466564,-0.05070638,-0.5144867,-0.1423514,-0.9785343,-0.04485294,0.1700133,-0.04485294,-3.312646,1.608294,5.26286,-0.9782759,-0.08734465,0.1859876,-0.02749198,0.5524908,0.009489384,0.3212146,0.04397329,-0.3053686,0.1917997,0.1682136,0.01329408,-0.2481631,-0.9782759,-0.08734465,0.1859876,-0.02749198,-0.05398303,-0.05398303,-0.05398303,2.241536,0.4566564,-0.01853565,-0.02160833,-0.02160833,-0.02160833,0.04980192,-0.04754561,-0.007015458,-0.05010342,-0.05010342,-0.05010342,0.2483004,0.2563395,0.1875112,False,False
20,0.2340111,-0.5555304,-0.05972151,-0.9369233,-0.150977,0.3008495,0.09418344,-0.05023071,-0.5152209,-0.1422389,-0.9785732,-0.04644014,0.1684962,-0.04644014,-3.30889,1.608703,5.263605,-0.9817948,-0.08596009,0.1674228,-0.02568285,0.5784252,-0.02019527,0.4083952,-0.03908875,-0.2637452,0.1782899,0.1719698,0.01370293,-0.2474184,-0.9817947,-0.08596009,0.1674228,-0.02568285,-0.1312952,-0.1312952,-0.1312952,3.37056,0.279689,-0.769278,-0.01572297,-0.01572297,-0.01572297,0.04919978,-0.05049965,-0.004739746,-0.05409191,-0.05409191,-0.05409191,0.2759457,0.2552315,0.1831381,False,False
21,0.2340966,-0.5550022,-0.05943058,-0.9373586,-0.1506876,0.2998164,0.09360736,-0.04975388,-0.5159017,-0.1421325,-0.9786305,-0.04771091,0.16716,-0.04771091,-3.305121,1.609093,5.26439,-0.9849097,-0.08497041,0.1487535,-0.02460802,0.6118786,0.008743418,0.3762237,-0.04561596,-0.1362346,0.1639943,0.1757383,0.0140936,-0.2466336,-0.9849096,-0.0849704,0.1487535,-0.02460802,-0.6537039,-0.6537039,-0.6537039,0.671451,-1.441295,-2.060682,-0.009475922,-0.009475922,-0.009475922,0.04835043,-0.05210796,-0.003026405,-0.05285729,-0.05285729,-0.05285729,0.2770405,0.2466495,0.1670556,False,False
22,0.2343809,-0.5544508,-0.05905294,-0.9380848,-0.1501656,0.298042,0.09283458,-0.04931561,-0.5165665,-0.142036,-0.9786789,-0.04810991,0.1664119,-0.04810991,-3.301055,1.609357,5.264514,-0.9874608,-0.08473718,0.1311884,-0.02303085,0.5796745,0.07095327,0.3325323,-0.1022726,-0.05219058,0.1399911,0.1798046,0.01435698,-0.2465092,-0.9874608,-0.08473718,0.1311884,-0.02303085,-0.2282352,-0.2282352,-0.2282352,-4.212558,-3.064316,-2.533325,0.0002858422,0.0002858422,0.0002858422,0.04670903,-0.05336205,-0.001224871,-0.06555697,-0.06555697,-0.06555697,0.2282467,0.2157482,0.1415024,False,False
23,0.234619,-0.553887,-0.05870485,-0.9387047,-0.1496645,0.2965866,0.09203494,-0.04888873,-0.5172743,-0.1418809,-0.9787321,-0.04853537,0.1657311,-0.04853537,-3.297349,1.609658,5.264971,-0.9897704,-0.08328395,0.1138013,-0.02163082,0.5944418,0.1431625,0.3118049,-0.06893341,-0.1873697,0.2758834,0.1835106,0.01465758,-0.2460521,-0.9897702,-0.08328395,0.1138013,-0.02163082,-0.5494205,-0.5494205,-0.5494205,-2.802873,-2.081123,-2.29482,0.006499897,0.006499897,0.006499897,0.04523467,-0.05525896,0.001600458,-0.07084154,-0.07084154,-0.07084154,0.1921943,0.1890741,0.113769,False,False
24,0.2349259,-0.5532927,-0.05832892,-0.9393113,-0.149097,0.2951281,0.09145388,-0.04844357,-0.5179994,-0.1416786,-0.9787899,-0.04962593,0.1648339,-0.04962593,-3.29372,1.610029,5.265314,-0.9915994,-0.08205939,0.0981112,-0.01926707,0.6014323,0.1686876,0.2532707,-0.03954879,-0.2153409,0.3635148,0.1871401,0.01502873,-0.24571,-0.9915993,-0.08205939,0.09811119,-0.01926707,-1.853651,-1.853651,-1.853651,1.866915,-1.814925,-1.948943,0.01265744,0.01265744,0.01265744,0.04435347,-0.05725582,0.004934601,-0.08136678,-0.08136678,-0.08136678,0.2007472,0.1761819,0.08694174,False,False
25,0.2353454,-0.5526624,-0.05795338,-0.9399018,-0.1484042,0.293616,0.09138044,-0.04799771,-0.5187695,-0.1413959,-0.9788275,-0.05118466,0.1639598,-0.05118466,-3.290301,1.610358,5.265603,-0.9931845,-0.08050794,0.08257438,-0.01686628,0.6422704,0.2175485,0.2196849,-0.001820919,-0.2198943,0.4079003,0.1905593,0.01535829,-0.2454204,-0.9931845,-0.08050794,0.08257438,-0.01686628,-1.874993,-1.874993,-1.874993,3.295762,-1.115629,-3.05616,0.01936714,0.01936714,0.01936714,0.04385222,-0.05963149,0.008919172,-0.1012918,-0.1012918,-0.1012918,0.228435,0.1632735,0.06005354,False,False
26,0.2363328,-0.5520284,-0.05748725,-0.9402401,-0.1485978,0.2916716,0.09378124,-0.04764369,-0.5195704,-0.1407746,-0.9788588,-0.05384462,0.1625853,-0.05384462,-3.287594,1.610572,5.26462,-0.9938498,-0.07961618,0.07574241,-0.01368225,0.6036202,-0.02188032,0.175827,-0.03090418,0.2909211,0.2639462,0.1932653,0.01557192,-0.2464031,-0.9938496,-0.07961617,0.07574239,-0.01368225,1.51896,1.51896,1.51896,-1.143443,0.8501479,0.3852881,0.04331886,0.04331886,0.04331886,0.04210618,-0.05898562,0.02195884,-0.1026591,-0.1026591,-0.1026591,0.3123722,0.1822475,0.04477658,False,False
27,0.238653,-0.5496844,-0.0556956,-0.9420197,-0.1484126,0.2848214,0.09720782,-0.04583032,-0.5222981,-0.1393947,-0.9790167,-0.05977415,0.1577875,-0.05977415,-3.275772,1.611716,5.265806,-0.9968367,-0.07508184,0.02564533,-0.004636136,0.5672731,-0.02647327,0.1428959,0.03313372,0.2732724,0.3095124,0.2050877,0.01671558,-0.2452171,-0.9968368,-0.07508184,0.02564534,-0.004636136,0.7501456,0.7501456,0.7501456,-0.6905418,0.1826923,-0.2443622,0.04958236,0.04958236,0.04958236,0.04178103,-0.05706237,0.02422287,-0.09482056,-0.09482056,-0.09482056,0.3038519,0.18759,0.05018077,False,False
28,0.2389598,-0.5497109,-0.05568592,-0.9420975,-0.1486247,0.2841785,0.09800848,-0.04586113,-0.5221585,-0.1392293,-0.9790747,-0.05950209,0.157662,-0.05950209,-3.276371,1.611577,5.265341,-0.9966932,-0.07576318,0.02893825,-0.005023037,0.4840573,-0.0438156,0.005426287,-0.03570748,0.385695,0.3618573,0.2044893,0.01657674,-0.2456824,-0.9966932,-0.07576318,0.02893825,-0.005023037,-1.226199,-1.226199,-1.226199,-2.336412,0.5302129,-0.6114867,0.05646672,0.05646672,0.05646672,0.04139504,-0.05326562,0.02822117,-0.1008398,-0.1008398,-0.1008398,0.2900101,0.1949851,0.04165462,False,False
29,0.2398256,-0.5491695,-0.05527034,-0.9425722,-0.1484947,0.2821406,0.09951705,-0.04542645,-0.5225997,-0.1386508,-0.9791102,-0.06088238,0.1568352,-0.06088238,-3.274056,1.611741,5.265241,-0.9969395,-0.07537569,0.02056638,-0.002682645,0.4402373,-0.104206,-0.004481231,0.0231362,0.4442765,0.369953,0.2068038,0.0167415,-0.2457828,-0.9969395,-0.07537569,0.02056638,-0.002682645,-1.609701,-1.609701,-1.609701,-0.7246658,-1.660912,-3.055681,0.0613978,0.0613978,0.0613978,0.0411329,-0.04845297,0.03293965,-0.1144708,-0.1144708,-0.1144708,0.2826456,0.1746968,0.02025561,False,False
30,0.2407409,-0.5486836,-0.05488344,-0.9430988,-0.14816,0.2800243,0.1009928,-0.0449699,-0.5229794,-0.1380421,-0.9791654,-0.06229942,0.1559913,-0.06229942,-3.271996,1.611829,5.265059,-0.9970791,-0.07516321,0.0135058,-0.001121018,0.4251556,-0.2552914,-0.03858555,0.06953296,0.5077315,0.4507161,0.208864,0.01682912,-0.2459639,-0.9970791,-0.07516319,0.0135058,-0.001121018,-1.613964,-1.613964,-1.613964,-0.6356192,-1.238595,-2.838557,0.06595457,0.06595457,0.06595457,0.04149371,-0.0436893,0.03715055,-0.1335017,-0.1335017,-0.1335017,0.2773892,0.1607625,-0.00436084,False,False
31,0.2416863,-0.5482997,-0.05449836,-0.9436051,-0.1480425,0.2778728,0.1023695,-0.04448553,-0.5232912,-0.1374224,-0.9792607,-0.06368571,0.155138,-0.06368571,-3.269986,1.611915,5.264869,-0.9971671,-0.07493412,0.006525639,0.0001820016,0.3946788,-0.4539283,-0.09164336,0.1340592,0.5631835,0.4211624,0.2108742,0.01691511,-0.2461545,-0.9971671,-0.07493412,0.006525639,0.0001820016,-0.2107237,-0.2107237,-0.2107237,-0.8131204,-1.188559,-4.145538,0.07018013,0.07018013,0.07018013,0.04228288,-0.03924704,0.04056554,-0.1355765,-0.1355765,-0.1355765,0.2699925,0.1505046,-0.03647694,False,False
32,0.2426821,-0.5479996,-0.05414211,-0.9442073,-0.1478967,0.2754443,0.103584,-0.0439419,-0.5233213,-0.1366561,-0.9794887,-0.06462041,0.1539098,-0.06462041,-3.268144,1.612015,5.264766,-0.9971637,-0.07524105,0.0001713488,0.001823336,0.3320005,-0.444739,-0.07433698,0.2304669,0.7528481,0.3610509,0.2127161,0.01701511,-0.2462575,-0.9971637,-0.07524106,0.0001713488,0.001823336,0.3639035,0.3639035,0.3639035,-2.375754,2.293333,-3.2185,0.07452869,0.07452869,0.07452869,0.04440102,-0.02971083,0.04616282,-0.1377195,-0.1377195,-0.1377195,0.2412616,0.1635727,-0.07711072,False,False
33,0.243664,-0.5477374,-0.05377453,-0.9448265,-0.1478704,0.2728633,0.1047994,-0.04337324,-0.5233778,-0.1359511,-0.9797028,-0.06557442,0.1525571,-0.06557442,-3.26638,1.612003,5.264693,-0.9971828,-0.07477177,-0.005304039,0.002781582,0.2583825,-0.4651536,-0.07041115,0.2542628,0.8182206,0.3098491,0.2144797,0.01700327,-0.2463303,-0.9971827,-0.07477175,-0.005304038,0.002781581,0.9588028,0.9588028,0.9588028,-2.578111,1.447859,-1.889633,0.07753147,0.07753147,0.07753147,0.04617635,-0.02336529,0.04877586,-0.1355894,-0.1355894,-0.1355894,0.2242091,0.1783498,-0.09527161,False,False
34,0.2446449,-0.5475492,-0.05345538,-0.9454994,-0.1477808,0.2701843,0.1057926,-0.04275789,-0.5231883,-0.1351573,-0.9800064,-0.06627617,0.1506941,-0.06627617,-3.26476,1.61211,5.264541,-0.9970961,-0.07532458,-0.01063563,0.0035665,0.1997212,-0.4894839,-0.2172222,0.2687336,0.9142193,0.2766867,0.2160999,0.01711056,-0.246483,-0.9970961,-0.07532458,-0.01063563,0.0035665,-0.1709533,-0.1709533,-0.1709533,-1.572362,3.155172,-1.001017,0.07966638,0.07966638,0.07966638,0.04867642,-0.01300959,0.05237302,-0.1346139,-0.1346139,-0.1346139,0.2028375,0.2143901,-0.1080497,False,False
35,0.2456018,-0.5474466,-0.0532129,-0.9461576,-0.1474174,0.2678647,0.1063126,-0.04211248,-0.5228965,-0.1343628,-0.9803495,-0.06686142,0.148736,-0.06686142,-3.263193,1.612138,5.264382,-0.9970232,-0.07552229,-0.0151354,0.003458406,0.0378044,-0.4620966,-0.3007542,0.2781562,1.025364,0.2705059,0.2176669,0.01713773,-0.2466414,-0.9970232,-0.07552229,-0.0151354,0.003458406,-0.1266637,-0.1266637,-0.1266637,-1.882645,3.154249,-1.396685,0.08082674,0.08082674,0.08082674,0.05098135,-0.00313245,0.05521169,-0.1380823,-0.1380823,-0.1380823,0.1814943,0.2455997,-0.1251296,False,False
36,0.2465376,-0.5473337,-0.05301681,-0.9467943,-0.1468963,0.2657397,0.1066982,-0.04144166,-0.5223858,-0.1335183,-0.9808307,-0.06709386,0.146306,-0.06709386,-3.261738,1.612171,5.264277,-0.9969041,-0.07578339,-0.02063191,0.003673719,-0.01874064,-0.4229949,-0.3129275,0.2227038,1.080454,0.2598377,0.2191216,0.01717129,-0.2467472,-0.9969041,-0.07578339,-0.02063192,0.003673719,-0.1220939,-0.1220939,-0.1220939,-3.367897,4.311357,-3.37086,0.08112138,0.08112138,0.08112138,0.05353317,0.008881338,0.05820695,-0.1447325,-0.1447325,-0.1447325,0.148388,0.2916614,-0.1582107,False,False
37,0.2474764,-0.5472542,-0.05279123,-0.9474229,-0.1463876,0.2636607,0.106975,-0.04073486,-0.5217929,-0.1326889,-0.9813246,-0.06702171,0.1440523,-0.06702171,-3.260437,1.612185,5.26414,-0.9967754,-0.07616661,-0.02494949,0.003860622,0.01085762,-0.4406245,-0.03920137,0.2559072,1.020847,0.2259175,0.2204225,0.01718554,-0.2468836,-0.9967754,-0.07616661,-0.02494949,0.003860622,0.1309505,0.1309505,0.1309505,-3.992218,2.994505,-3.978274,0.08161583,0.08161583,0.08161583,0.05568579,0.01925897,0.06035326,-0.1470907,-0.1470907,-0.1470907,0.1079137,0.318058,-0.1902235,False,False
38,0.2484856,-0.5472634,-0.05249249,-0.9480174,-0.1467041,0.2611547,0.1074211,-0.03999967,-0.5210431,-0.1318431,-0.9818833,-0.06652641,0.1416815,-0.06652641,-3.259063,1.612269,5.264007,-0.9966236,-0.07681914,-0.02877448,0.003567279,0.1137058,-0.528413,-0.02546544,0.2208589,1.017039,0.2139472,0.2217966,0.01726944,-0.2470168,-0.9966235,-0.07681914,-0.02877448,0.003567278,2.101802,2.101802,2.101802,-5.110773,2.326448,-3.359018,0.08326422,0.08326422,0.08326422,0.05775581,0.02979942,0.06229885,-0.1184397,-0.1184397,-0.1184397,0.05895017,0.3444507,-0.221648,False,False
39,0.2494959,-0.5473178,-0.05222302,-0.9487936,-0.1469261,0.2581832,0.1074472,-0.0392443,-0.5201687,-0.1309721,-0.9825103,-0.06563694,0.1392688,-0.06563694,-3.2579,1.612346,5.263923,-0.9964491,-0.07731202,-0.03324124,0.002678959,0.1013429,-0.5407547,-0.08296988,0.2335133,0.9431872,0.1927799,0.2229601,0.01734626,-0.2471009,-0.9964491,-0.07731202,-0.03324124,0.002678959,1.09941,1.09941,1.09941,-5.45457,2.693293,-2.970624,0.08488566,0.08488566,0.08488566,0.05955433,0.03975799,0.06432804,-0.09948907,-0.09948907,-0.09948907,0.003627005,0.367097,-0.2600096,False,False
