Frame,RtouchPos_X,RtouchPos_Y,RtouchPos_Z,RtouchRot_W,RtouchRot_X,RtouchRot_Y,RtouchRot_Z,LtouchPos_X,LtouchPos_Y,LtouchPos_Z,LtouchRot_W,LtouchRot_X,LtouchRot_Y,LtouchRot_Z,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,PlayerRot_W,PlayerRot_X,PlayerRot_Y,PlayerRot_Z,Right_Accel_X,Right_Accel_Y,Right_Accel_Z,Left_Accel_X,Left_Accel_Y,Left_Accel_Z,Camera_Pos_X,Camera_Pos_Y,Camera_Pos_Z,Camera_Rot_W,Camera_Rot_X,Camera_Rot_Y,Camera_Rot_Z,Right_Angular_Accel_X,Right_Angular_Accel_Y,Right_Angular_Accel_Z,Left_Angular_Accel_X,Left_Angular_Accel_Y,Left_Angular_Accel_Z,Right_Vel_X,Right_Vel_Y,Right_Vel_Z,Left_Vel_X,Left_Vel_Y,Left_Vel_Z,Right_Angular_Vel_X,Right_Angular_Vel_Y,Right_Angular_Vel_Z,Left_Angular_Vel_X,Left_Angular_Vel_Y,Left_Angular_Vel_Z,Primary Hand Trigger,Secondary Hand Trigger
11,0.3989931,-0.5527555,0.2387138,-0.9434106,-0.204235,-0.216266,0.1466075,0.2077216,-0.5356695,0.3601736,-0.8911161,-0.2162215,-0.3988722,-0.2162215,-3.266457,1.507545,5.714272,-0.9445899,-0.1012176,-0.3116066,0.02015676,-0.2828069,0.5366367,1.034658,-0.8415753,-0.1852105,0.002620332,0.2144031,-0.08745512,0.2032484,-0.9445899,-0.1012176,-0.3116067,0.02015676,-0.9230844,-0.9230844,-0.9230844,3.330383,-2.553659,6.195342,0.0357888,0.0357888,0.0357888,-0.03678002,0.02560646,0.03065559,-0.1730441,-0.1730441,-0.1730441,-0.2728785,-0.3097297,0.1184972,False,False
12,0.3992131,-0.5518873,0.2393902,-0.9440417,-0.203354,-0.214875,0.145812,0.206649,-0.5355922,0.360497,-0.8919829,-0.2168968,-0.3965179,-0.2168968,-3.266927,1.507069,5.714781,-0.9455478,-0.1038168,-0.3077863,0.02071121,-0.3055056,0.5085868,0.9410855,-0.9159532,-0.2370121,-0.02772571,0.2139322,-0.08793107,0.2037572,-0.9455478,-0.1038168,-0.3077864,0.02071121,-0.3408262,-0.3408262,-0.3408262,4.059787,-0.5173611,6.773696,0.03132582,0.03132582,0.03132582,-0.05121522,0.021619,0.02975196,-0.1709357,-0.1709357,-0.1709357,-0.2090696,-0.3261782,0.2254644,False,False
13,0.3993353,-0.5510333,0.240228,-0.9448184,-0.2022277,-0.2129534,0.1451656,0.2054573,-0.5355175,0.3608386,-0.8929554,-0.2173397,-0.3940056,-0.2173397,-3.267396,1.506496,5.715255,-0.9464335,-0.1070345,-0.3039274,0.02086417,-0.4182916,0.2517389,0.8179798,-0.8568572,-0.1940185,-0.02529223,0.2134639,-0.08850357,0.2042319,-0.9464335,-0.1070345,-0.3039274,0.02086418,-0.03126214,-0.03126214,-0.03126214,-0.1008617,-2.096021,6.703029,0.02411467,0.02411467,0.02411467,-0.0660486,0.01823768,0.02958365,-0.1783415,-0.1783415,-0.1783415,-0.1930924,-0.3446726,0.341167,False,False
14,0.399488,-0.5502159,0.2410162,-0.9454889,-0.2013244,-0.2114046,0.1443169,0.2043654,-0.5353898,0.3611599,-0.8941554,-0.2171724,-0.3912904,-0.2171724,-3.267834,1.505948,5.715754,-0.9472561,-0.1102764,-0.3001372,0.02151252,-0.4012227,0.2275438,0.7771704,-0.7462882,-0.2872839,-0.04212274,0.2130261,-0.08905217,0.2047298,-0.947256,-0.1102764,-0.3001372,0.02151252,-0.5017123,-0.5017123,-0.5017123,-2.426269,-4.223106,4.932524,0.02060004,0.02060004,0.02060004,-0.07257704,0.01618004,0.02939582,-0.1752388,-0.1752388,-0.1752388,-0.2100035,-0.3784152,0.3819567,False,False
15,0.3996135,-0.5494038,0.2418549,-0.9462297,-0.200266,-0.2097807,0.143301,0.2031919,-0.5353064,0.3614635,-0.8955079,-0.2169177,-0.38825,-0.2169177,-3.268306,1.505394,5.716221,-0.9480366,-0.1141674,-0.2961393,0.02222608,-0.4182703,0.136702,0.711105,-0.6911724,-0.4750763,-0.08469417,0.2125539,-0.0896057,0.2051973,-0.9480366,-0.1141674,-0.2961394,0.02222608,-1.759393,-1.759393,-1.759393,-1.479962,-5.508749,1.159468,0.01798681,0.01798681,0.01798681,-0.07845484,0.01319447,0.02885744,-0.1843811,-0.1843811,-0.1843811,-0.2194294,-0.422956,0.390559,False,False
16,0.3996029,-0.5486091,0.2427577,-0.9470966,-0.199223,-0.207827,0.1418664,0.2018903,-0.5353358,0.36173,-0.8970644,-0.2165384,-0.3847765,-0.2165384,-3.268793,1.504831,5.716742,-0.9487304,-0.1178994,-0.292361,0.02313784,-0.4942042,-0.06952491,0.6908118,-0.5869094,-0.6120207,-0.2131508,0.2120668,-0.09016839,0.2057182,-0.9487304,-0.1178994,-0.2923611,0.02313785,-0.9215394,-0.9215394,-0.9215394,-1.030702,-5.844939,-1.346259,0.01287487,0.01287487,0.01287487,-0.08502962,0.007792752,0.02743485,-0.192638,-0.192638,-0.192638,-0.2288135,-0.4803059,0.3863025,False,False
17,0.3994414,-0.5479354,0.2438362,-0.9480556,-0.198673,-0.205507,0.1395949,0.2005183,-0.5355213,0.3619162,-0.8986473,-0.2162928,-0.3811454,-0.2162928,-3.269248,1.504183,5.717197,-0.949617,-0.1217013,-0.2878388,0.0237743,-0.5529174,-0.2657144,0.6782775,-0.5339177,-0.6541809,-0.2995664,0.2116113,-0.09081658,0.2061734,-0.949617,-0.1217013,-0.2878388,0.0237743,1.173735,1.173735,1.173735,1.651954,-4.960316,-1.288724,0.005310756,0.005310756,0.005310756,-0.09173289,-0.0002158106,0.02434352,-0.1794972,-0.1794972,-0.1794972,-0.216942,-0.5335295,0.3626748,False,False
18,0.3992551,-0.547296,0.2448943,-0.9490758,-0.1979465,-0.2031517,0.1371203,0.1991293,-0.535762,0.3620746,-0.9000731,-0.2162018,-0.3777584,-0.2162018,-3.26972,1.503559,5.717727,-0.9503018,-0.1255593,-0.2838504,0.02429837,-0.5515244,-0.3376048,0.6177485,-0.4876888,-0.7314566,-0.3834063,0.2111394,-0.09144057,0.2067037,-0.9503017,-0.1255593,-0.2838504,0.02429837,-0.1362631,-0.1362631,-0.1362631,2.116746,-2.09207,-1.365706,-0.0005890555,-0.0005890555,-0.0005890555,-0.09708618,-0.007174303,0.02119736,-0.1832228,-0.1832228,-0.1832228,-0.19773,-0.5548834,0.3433197,False,False
19,0.3990205,-0.5466818,0.246027,-0.9501684,-0.1972935,-0.2005663,0.1342709,0.1977049,-0.5361063,0.3621838,-0.901355,-0.2164959,-0.3744501,-0.2164959,-3.270171,1.502842,5.718228,-0.9511325,-0.1294169,-0.2792256,0.02512469,-0.6120878,-0.3571645,0.6064228,-0.4379826,-0.723609,-0.3501195,0.2106884,-0.09215797,0.2072048,-0.9511325,-0.1294169,-0.2792256,0.0251247,-0.8256873,-0.8256873,-0.8256873,3.117983,-0.3287235,-0.2752143,-0.005525347,-0.005525347,-0.005525347,-0.1018538,-0.01419976,0.01770912,-0.1858807,-0.1858807,-0.1858807,-0.1668801,-0.5612746,0.3432124,False,False
20,0.3985982,-0.5461496,0.2471782,-0.9514711,-0.1966932,-0.1977151,0.13009,0.1962064,-0.5366023,0.3622289,-0.9026529,-0.2171444,-0.370861,-0.2171444,-3.270646,1.502083,5.718775,-0.9517826,-0.133229,-0.2751228,0.02583063,-0.5631055,-0.3611592,0.5067439,-0.301031,-0.7659246,-0.4499362,0.2102133,-0.09291645,0.2077515,-0.9517826,-0.133229,-0.2751228,0.02583063,-1.594738,-1.594738,-1.594738,4.521568,-1.93244,0.3719448,-0.01301484,-0.01301484,-0.01301484,-0.1066465,-0.02294083,0.01309656,-0.1995889,-0.1995889,-0.1995889,-0.1264205,-0.5814354,0.3505801,False,False
21,0.3980732,-0.5456812,0.2483698,-0.9528531,-0.1961691,-0.1948996,0.1249117,0.1946993,-0.5371764,0.3621897,-0.9038914,-0.2180544,-0.3672347,-0.2180544,-3.271131,1.501277,5.719276,-0.9523462,-0.1377188,-0.27086,0.02655861,-0.5330141,-0.3483543,0.4296866,-0.2554529,-0.6199695,-0.5462277,0.2097293,-0.09372301,0.2082527,-0.9523461,-0.1377188,-0.27086,0.02655861,-1.022296,-1.022296,-1.022296,3.866041,-1.155369,-1.177817,-0.02098631,-0.02098631,-0.02098631,-0.1104217,-0.03105319,0.007454272,-0.2166772,-0.2166772,-0.2166772,-0.07852632,-0.5984686,0.348277,False,False
22,0.3975497,-0.5451948,0.2496133,-0.9541662,-0.1955523,-0.1920427,0.1201903,0.1931903,-0.5377788,0.3620457,-0.9050493,-0.2191617,-0.36367,-0.2191617,-3.271584,1.500436,5.719743,-0.9530153,-0.1418497,-0.2662663,0.02725244,-0.6173304,-0.2421563,0.365179,-0.232639,-0.4118262,-0.6147281,0.2092761,-0.09456421,0.2087192,-0.9530153,-0.1418497,-0.2662663,0.02725244,-2.006055,-2.006055,-2.006055,3.915073,-0.7645801,-1.895773,-0.02695056,-0.02695056,-0.02695056,-0.1137046,-0.03748123,0.0005946812,-0.228961,-0.228961,-0.228961,-0.02638968,-0.6113378,0.3309458,False,False
23,0.3968661,-0.5447088,0.2509267,-0.9555523,-0.194904,-0.1888912,0.1151185,0.1916782,-0.5383627,0.3618093,-0.9060525,-0.2200977,-0.3605627,-0.2200977,-3.272045,1.499742,5.720243,-0.9535968,-0.1459133,-0.2618767,0.02798242,-0.6571888,-0.1701811,0.2941305,-0.2236255,-0.3012582,-0.7481431,0.208815,-0.09525763,0.2092191,-0.9535968,-0.1459133,-0.2618767,0.02798242,-1.543535,-1.543535,-1.543535,1.900445,1.95515,-2.057154,-0.03499176,-0.03499176,-0.03499176,-0.1166262,-0.04182366,-0.007534876,-0.2412379,-0.2412379,-0.2412379,0.005449988,-0.5923862,0.305121,False,False
24,0.3960886,-0.544239,0.2522628,-0.9569684,-0.1942534,-0.1855745,0.1097231,0.1901493,-0.5389136,0.3615419,-0.9070431,-0.2210105,-0.3574626,-0.2210105,-3.272466,1.49904,5.720747,-0.9542296,-0.1494784,-0.2575524,0.02773032,-0.6201894,-0.2411461,0.2738274,-0.2487526,-0.09439944,-0.6579713,0.2083942,-0.0959597,0.209723,-0.9542295,-0.1494784,-0.2575523,0.02773031,-0.419149,-0.419149,-0.419149,1.816946,1.92772,-2.466476,-0.04297348,-0.04297348,-0.04297348,-0.1191126,-0.04365883,-0.01375631,-0.2513682,-0.2513682,-0.2513682,0.02348147,-0.5786712,0.2911262,False,False
25,0.3952785,-0.543804,0.2536217,-0.958227,-0.1937884,-0.1824861,0.1046223,0.1885477,-0.5394651,0.3612154,-0.9079843,-0.2219846,-0.3544048,-0.2219846,-3.272961,1.49839,5.721291,-0.9548882,-0.1526516,-0.2531244,0.0285331,-0.6041652,-0.07662856,0.1674298,-0.254525,-0.01094427,-0.5111495,0.207899,-0.09660955,0.210267,-0.9548882,-0.1526516,-0.2531243,0.02853309,0.3949505,0.3949505,0.3949505,1.147595,1.148323,0.6531689,-0.04935505,-0.04935505,-0.04935505,-0.1223384,-0.04430406,-0.01918664,-0.2452392,-0.2452392,-0.2452392,0.03619022,-0.5648636,0.2932351,False,False
26,0.394124,-0.5433273,0.2547511,-0.9595794,-0.1930824,-0.1781633,0.1009178,0.1867114,-0.5399683,0.3607312,-0.9089674,-0.2231197,-0.351032,-0.2231197,-3.274835,1.49599,5.723143,-0.9573322,-0.1662504,-0.2345736,0.02917397,-0.5146008,0.1539292,0.08985776,-0.161391,0.02463472,-0.3912348,0.2060249,-0.09900966,0.2121194,-0.9573322,-0.1662504,-0.2345735,0.02917396,-0.7449692,-0.7449692,-0.7449692,0.9838327,1.672434,0.4841938,-0.07080571,-0.07080571,-0.07080571,-0.1310884,-0.04197153,-0.03374292,-0.2294703,-0.2294703,-0.2294703,0.0382519,-0.5516686,0.3768489,False,False
27,0.3903334,-0.5412531,0.25991,-0.9643998,-0.1898924,-0.1621906,0.08699536,0.1801908,-0.5421141,0.3589828,-0.9126776,-0.227361,-0.3380436,-0.227361,-3.275275,1.495393,5.723592,-0.9580027,-0.1690974,-0.2297872,0.02889282,-0.4121917,0.01130159,-0.006893998,-0.02745412,-0.1866002,-0.2977848,0.2055847,-0.09960689,0.2125686,-0.9580027,-0.1690973,-0.2297871,0.02889281,0.3238993,0.3238993,0.3238993,0.9663064,-0.1426404,-1.48559,-0.08035973,-0.08035973,-0.08035973,-0.1330104,-0.04378491,-0.03863723,-0.2169673,-0.2169673,-0.2169673,0.04780919,-0.5495259,0.3811087,False,False
28,0.3891614,-0.5408485,0.2609035,-0.9653774,-0.1892099,-0.1577496,0.08579737,0.178446,-0.5427889,0.3583654,-0.9139017,-0.2283595,-0.33396,-0.2283595,-3.275732,1.495113,5.723987,-0.9587924,-0.1705427,-0.2255007,0.02796217,-0.2648082,-0.3021176,-0.0777143,-0.004420737,0.03343228,-0.2416298,0.2051274,-0.09988651,0.2129633,-0.9587923,-0.1705427,-0.2255006,0.02796215,2.365323,2.365323,2.365323,-0.4990353,-1.977652,1.029344,-0.08925322,-0.08925322,-0.08925322,-0.1342161,-0.04753584,-0.04499571,-0.1734508,-0.1734508,-0.1734508,0.04163679,-0.6132811,0.3714861,False,False
29,0.3859639,-0.5395018,0.2649047,-0.968347,-0.1874043,-0.1451164,0.0782622,0.1734767,-0.5444746,0.356688,-0.9170113,-0.2310516,-0.3230452,-0.2310516,-3.277014,1.493976,5.725509,-0.9608699,-0.1763636,-0.2119476,0.026521,-0.2767301,-0.3142979,-0.06214036,-0.01793021,0.08087364,-0.231107,0.2038456,-0.1010234,0.2144858,-0.9608698,-0.1763635,-0.2119475,0.02652098,2.235871,2.235871,2.235871,-2.68659,-0.03237501,1.797005,-0.09185519,-0.09185519,-0.09185519,-0.1344024,-0.04693321,-0.04687461,-0.1525879,-0.1525879,-0.1525879,0.02144699,-0.6174502,0.3822733,False,False
30,0.3847552,-0.5392055,0.2662019,-0.9691793,-0.1872443,-0.1406042,0.07656074,0.1717643,-0.5449601,0.3560095,-0.9179558,-0.2316512,-0.3196924,-0.2316512,-3.277478,1.493978,5.725945,-0.9617441,-0.1765023,-0.2079896,0.02520863,-0.2523898,-0.3627835,-0.1252873,-0.0004912507,0.2168941,-0.3593382,0.2033816,-0.1010214,0.2149217,-0.9617441,-0.1765023,-0.2079895,0.02520862,1.85719,1.85719,1.85719,-1.804839,3.307617,2.904395,-0.09500833,-0.09500833,-0.09500833,-0.1349624,-0.04500911,-0.04994602,-0.1257972,-0.1257972,-0.1257972,-0.0009491002,-0.597134,0.4059336,False,False
31,0.3835135,-0.5390112,0.267477,-0.9699786,-0.187171,-0.1359842,0.07494627,0.1700733,-0.5454091,0.3552612,-0.9186701,-0.2323526,-0.3168414,-0.2323526,-3.277881,1.493982,5.726302,-0.9627303,-0.1767634,-0.2032481,0.02440079,-0.2033548,-0.4208932,-0.1436063,0.0193998,0.212381,-0.4554662,0.2029788,-0.101018,0.2152782,-0.9627302,-0.1767634,-0.2032481,0.02440077,2.181477,2.181477,2.181477,-1.714777,3.809028,1.467667,-0.09807874,-0.09807874,-0.09807874,-0.1352865,-0.04240131,-0.05428566,-0.1006336,-0.1006336,-0.1006336,-0.01595347,-0.5566363,0.4327973,False,False
32,0.3822829,-0.538873,0.2687816,-0.9707507,-0.1870715,-0.1314323,0.07329945,0.1684972,-0.5457712,0.3544473,-0.9193485,-0.2326756,-0.3143904,-0.2326756,-3.278353,1.493988,5.726644,-0.9636244,-0.1764786,-0.1993499,0.02330352,-0.1110708,-0.4342975,-0.1837746,0.17691,0.3435018,-0.5162866,0.2025066,-0.1010115,0.2156198,-0.9636244,-0.1764786,-0.1993498,0.02330351,2.153895,2.153895,2.153895,-1.953658,4.338922,-0.1112466,-0.1002158,-0.1002158,-0.1002158,-0.1337443,-0.03872555,-0.05943766,-0.0818775,-0.0818775,-0.0818775,-0.03629461,-0.512058,0.4275133,False,False
33,0.3803244,-0.5385384,0.2748857,-0.9714616,-0.1871958,-0.1269161,0.07150231,0.166952,-0.5460947,0.3537287,-0.9199823,-0.2326838,-0.3122288,-0.2326838,-3.278867,1.494045,5.726972,-0.9643747,-0.1764756,-0.1957983,0.02238074,0.0312601,-0.6090522,-0.221218,0.1157931,0.2521236,-0.3653947,0.2019923,-0.1009551,0.2159484,-0.9643747,-0.1764756,-0.1957982,0.02238073,1.376637,1.376637,1.376637,-2.690223,4.639264,0.9041598,-0.1029473,-0.1029473,-0.1029473,-0.1323912,-0.03574679,-0.06255588,-0.06896473,-0.06896473,-0.06896473,-0.06828965,-0.4621556,0.4287272,False,False
34,0.3779192,-0.5381796,0.2840835,-0.9719634,-0.1878724,-0.1230986,0.06955465,0.1654064,-0.5464625,0.353099,-0.920433,-0.2333339,-0.3100075,-0.2333339,-3.279229,1.494023,5.727233,-0.9653975,-0.1762494,-0.1910733,0.0208583,0.1059568,-0.5907944,-0.1607752,0.1126605,0.07842818,-0.08674335,0.2016309,-0.1009764,0.2162099,-0.9653974,-0.1762494,-0.1910733,0.02085829,2.377583,2.377583,2.377583,1.020908,2.728515,4.358397,-0.1056589,-0.1056589,-0.1056589,-0.1312556,-0.03395214,-0.06343584,-0.04498146,-0.04498146,-0.04498146,-0.07376124,-0.419497,0.4619746,False,False
35,0.3767247,-0.5381843,0.285954,-0.9725045,-0.1879399,-0.1194405,0.06817334,0.1638341,-0.5469336,0.3523262,-0.9208825,-0.2347164,-0.3072459,-0.2347164,-3.279698,1.494113,5.727512,-0.9663013,-0.1761823,-0.1866068,0.01999205,0.0615188,-0.4396183,-0.2302373,0.1935924,-0.06851839,0.01978428,0.2011616,-0.1008866,0.2164891,-0.9663012,-0.1761823,-0.1866067,0.01999203,0.9760399,0.9760399,0.9760399,3.661432,-0.1665998,1.752887,-0.1049556,-0.1049556,-0.1049556,-0.1300164,-0.03383981,-0.06373932,-0.03358885,-0.03358885,-0.03358885,-0.04295643,-0.4140578,0.4897369,False,False
36,0.3755285,-0.5382555,0.2877819,-0.9730357,-0.1877609,-0.1154374,0.06798234,0.1622842,-0.547461,0.3515983,-0.9216241,-0.2361034,-0.30365,-0.2361034,-3.280171,1.494151,5.727808,-0.967252,-0.1758833,-0.1820044,0.01905652,-0.04600397,-0.4657359,-0.2326185,0.2308775,-0.0885866,0.2160773,0.2006885,-0.1008493,0.2167838,-0.967252,-0.1758833,-0.1820044,0.01905651,0.6684781,0.6684781,0.6684781,1.602104,-5.267286,0.6683845,-0.105023,-0.105023,-0.105023,-0.1279628,-0.03519777,-0.0625153,-0.02669354,-0.02669354,-0.02669354,-0.01626633,-0.4533314,0.4949969,False,False
37,0.3755108,-0.5385006,0.287816,-0.9728082,-0.188486,-0.1151029,0.06977445,0.1623127,-0.5474929,0.3516182,-0.921964,-0.2360161,-0.3027863,-0.2360161,-3.280262,1.494159,5.727744,-0.9673089,-0.1755664,-0.1820134,0.01900324,-0.08939274,-0.6144076,-0.1961623,0.2568168,-0.02268955,0.2072437,0.200598,-0.1008409,0.2167207,-0.9673089,-0.1755664,-0.1820133,0.01900323,5.808831,5.808831,5.808831,-1.270089,-4.066901,-2.484549,-0.1060905,-0.1060905,-0.1060905,-0.1254868,-0.036119,-0.06057115,0.02866639,0.02866639,0.02866639,-0.01713484,-0.5118494,0.4724846,False,False
38,0.3742802,-0.5387618,0.2894598,-0.9730218,-0.189816,-0.1107105,0.07029838,0.1607956,-0.5478373,0.3509902,-0.923021,-0.2361305,-0.29923,-0.2361305,-3.280806,1.49416,5.728059,-0.9682518,-0.1755245,-0.1770143,0.01858898,-0.1695907,-0.6524529,-0.2406743,0.2035892,0.3849665,0.1280992,0.2000533,-0.1008401,0.2170353,-0.9682518,-0.1755245,-0.1770143,0.01858896,7.612667,7.612667,7.612667,-3.883998,-0.8099023,-3.892192,-0.1081436,-0.1081436,-0.1081436,-0.1235319,-0.03342166,-0.05856803,0.1115126,0.1115126,0.1115126,-0.05529858,-0.5374926,0.4372458,False,False
39,0.3730335,-0.5390388,0.2910543,-0.9731863,-0.1913364,-0.1063733,0.07059401,0.159304,-0.5480437,0.3503632,-0.9240633,-0.2355956,-0.2961044,-0.2355956,-3.281394,1.4941,5.728358,-0.9691792,-0.1754953,-0.171987,0.01770574,-0.1825834,-0.4892128,-0.2142009,0.1497318,0.5952507,0.01586172,0.1994659,-0.1008993,0.2173343,-0.9691792,-0.1754953,-0.1719869,0.01770574,7.171826,7.171826,7.171826,-7.481522,2.497489,-0.7361263,-0.1102725,-0.1102725,-0.1102725,-0.1220984,-0.02814509,-0.05746451,0.1771259,0.1771259,0.1771259,-0.1212499,-0.5237326,0.4213973,False,False
