Frame,RtouchPos_X,RtouchPos_Y,RtouchPos_Z,RtouchRot_W,RtouchRot_X,RtouchRot_Y,RtouchRot_Z,LtouchPos_X,LtouchPos_Y,LtouchPos_Z,LtouchRot_W,LtouchRot_X,LtouchRot_Y,LtouchRot_Z,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,PlayerRot_W,PlayerRot_X,PlayerRot_Y,PlayerRot_Z,Right_Accel_X,Right_Accel_Y,Right_Accel_Z,Left_Accel_X,Left_Accel_Y,Left_Accel_Z,Camera_Pos_X,Camera_Pos_Y,Camera_Pos_Z,Camera_Rot_W,Camera_Rot_X,Camera_Rot_Y,Camera_Rot_Z,Right_Angular_Accel_X,Right_Angular_Accel_Y,Right_Angular_Accel_Z,Left_Angular_Accel_X,Left_Angular_Accel_Y,Left_Angular_Accel_Z,Right_Vel_X,Right_Vel_Y,Right_Vel_Z,Left_Vel_X,Left_Vel_Y,Left_Vel_Z,Right_Angular_Vel_X,Right_Angular_Vel_Y,Right_Angular_Vel_Z,Left_Angular_Vel_X,Left_Angular_Vel_Y,Left_Angular_Vel_Z,Primary Hand Trigger,Secondary Hand Trigger
11,0.4116823,-0.9102724,0.6985629,0.8398279,0.5421363,-0.02582793,-0.01050222,0.1776942,-0.9380798,0.2762329,-0.591724,-0.6583093,0.4538406,-0.6583093,-3.199255,1.443856,5.983017,-0.8968558,-0.07264194,0.4291066,-0.07899786,0.6396928,-0.3494766,-0.7580754,-1.969763,0.3642156,1.650492,0.2816054,-0.1511437,0.4719932,-0.8968558,-0.07264196,0.4291061,-0.07899781,-3.107033,-3.107033,-3.107033,-9.038036,2.282312,-1.255301,-0.08873466,-0.08873466,-0.08873466,-0.2564835,0.03404987,0.07225123,-0.3951031,-0.3951031,-0.3951031,-0.2745773,-0.01496819,-0.05587024,False,False
12,0.4109809,-0.9103624,0.6973656,0.8412809,0.5400333,-0.0219852,-0.01127433,0.1740272,-0.937501,0.2777982,-0.594393,-0.6564326,0.453442,-0.6564326,-3.199715,1.444464,5.983704,-0.9009973,-0.07277897,0.4209459,-0.07557742,0.5525192,-0.2834803,-0.8683736,-1.963503,0.3470978,1.60937,0.2811449,-0.1505359,0.47268,-0.9009973,-0.07277899,0.4209454,-0.07557739,-1.509018,-1.509018,-1.509018,-9.267636,3.705061,-2.257895,-0.0815778,-0.0815778,-0.0815778,-0.2802253,0.03817283,0.09199025,-0.418073,-0.418073,-0.418073,-0.3916305,0.02215562,-0.07689881,False,False
13,0.4102807,-0.9104776,0.6959361,0.843011,0.5374793,-0.01851417,-0.0102761,0.1700006,-0.9368661,0.2796978,-0.5976639,-0.6545042,0.4523963,-0.6545042,-3.200192,1.444878,5.984581,-0.9062191,-0.07221542,0.4103966,-0.07160105,0.3283398,-0.3264437,-0.928905,-1.709697,0.3040212,1.423675,0.2806681,-0.1501217,0.4735577,-0.9062192,-0.07221545,0.4103961,-0.07160101,-2.772797,-2.772797,-2.772797,-7.366495,1.424029,-4.453989,-0.07469114,-0.07469114,-0.07469114,-0.3089061,0.0430875,0.1159094,-0.4645891,-0.4645891,-0.4645891,-0.5129592,0.06967309,-0.1397136,False,False
14,0.4094678,-0.9107049,0.694553,0.8445826,0.5351217,-0.01557704,-0.009077039,0.1752231,-0.9375517,0.2778777,-0.6007164,-0.6528969,0.4511203,-0.6528969,-3.200713,1.445421,5.985259,-0.9109229,-0.07230181,0.4004106,-0.0682881,-0.1036464,-1.22069,-0.4288227,0,0,0,0.2801475,-0.1495783,0.4742347,-0.9109232,-0.07230184,0.4004099,-0.06828804,-0.06367027,-0.06367027,-0.06367027,-5.786229,3.315393,-6.304703,-0.07335784,-0.07335784,-0.07335784,0,0,0,-0.4787577,-0.4787577,-0.4787577,-0.5736595,0.1065613,-0.1973797,False,False
15,0.4085882,-0.911138,0.6932455,0.8453628,0.5339971,-0.01280258,-0.006716131,0.1752031,-0.9375058,0.2780191,-0.6037849,-0.6513439,0.4497382,-0.6513439,-3.201218,1.445852,5.986028,-0.9157121,-0.07170326,0.390128,-0.06426653,0.08333973,-0.9659861,-0.5741087,0,0,0,0.2796425,-0.1491482,0.4750044,-0.9157124,-0.0717033,0.3901273,-0.06426648,10.6011,10.6011,10.6011,-4.728992,2.608785,-5.565966,-0.07341385,-0.07341385,-0.07341385,0,0,0,-0.4003839,-0.4003839,-0.4003839,-0.6119833,0.1265104,-0.2433347,False,False
16,0.4077345,-0.9115378,0.6917809,0.8466623,0.5320188,-0.01061615,-0.002510147,0.17518,-0.9374613,0.2781865,-0.6071942,-0.6497793,0.4479398,-0.6497793,-3.201729,1.446309,5.986761,-0.9204832,-0.07131978,0.3794293,-0.0604773,0.244699,-0.2978084,-0.6226494,0,0,0,0.2791318,-0.1486908,0.4757369,-0.9204835,-0.07131983,0.3794287,-0.06047725,-3.017533,-3.017533,-3.017533,-4.382783,2.891411,-6.148408,-0.07121158,-0.07121158,-0.07121158,0,0,0,-0.4080278,-0.4080278,-0.4080278,-0.6556298,0.1495844,-0.3010612,False,False
17,0.4069461,-0.9117104,0.690235,0.8499648,0.5267553,-0.009024348,0.002735132,0.1751533,-0.9374161,0.2783882,-0.6111225,-0.6481063,0.4456239,-0.6481063,-3.202174,1.446752,5.987632,-0.9256043,-0.07152981,0.3673855,-0.05628609,0.4152099,0.2029621,-0.2131462,0,0,0,0.2786866,-0.1482476,0.4766081,-0.9256045,-0.07152985,0.3673849,-0.05628604,-21.38032,-21.38032,-21.38032,-4.135384,2.126606,-4.779386,-0.06636804,-0.06636804,-0.06636804,0,0,0,-0.6413208,-0.6413208,-0.6413208,-0.7184342,0.1810664,-0.3769421,False,False
18,0.4062863,-0.9117487,0.6886895,0.8555206,0.5176921,-0.007468122,0.004860269,0.1751292,-0.9373643,0.2785899,-0.6150513,-0.6463459,0.4433767,-0.6463459,-3.202652,1.447233,5.988414,-0.9306492,-0.07157184,0.3549613,-0.05265152,0.4849007,0.4088183,0.2367549,0,0,0,0.2782083,-0.1477671,0.4773897,-0.9306494,-0.07157187,0.3549606,-0.05265147,-49.39169,-49.39169,-49.39169,-4.279063,1.720982,-4.837606,-0.06190262,-0.06190262,-0.06190262,0,0,0,-1.070654,-1.070654,-1.070654,-0.7684371,0.196753,-0.4271447,False,False
19,0.4057126,-0.9116938,0.6871083,0.8621996,0.5065089,-0.005781708,0.005204583,0.1751066,-0.937314,0.278795,-0.6191198,-0.6444732,0.4410152,-0.6444732,-3.203108,1.447681,5.989203,-0.9355106,-0.07138029,0.3425423,-0.04888406,0.4339872,0.5963243,0.2054437,0,0,0,0.2777524,-0.1473189,0.4781796,-0.9355108,-0.07138032,0.3425416,-0.04888401,-45.51509,-45.51509,-45.51509,-5.054538,1.717294,-3.294953,-0.05825086,-0.05825086,-0.05825086,0,0,0,-1.46263,-1.46263,-1.46263,-0.8067646,0.2167777,-0.4591655,False,False
20,0.4051903,-0.9116321,0.6855839,0.868288,0.4960101,-0.002553636,0.006580371,0.1750837,-0.9372576,0.2790263,-0.6234746,-0.6425483,0.4383265,-0.6425483,-3.203536,1.448101,5.989968,-0.9405946,-0.07136812,0.3290015,-0.04411853,0.5158101,0.0749475,0.1472704,0,0,0,0.2773248,-0.146899,0.4789439,-0.9405949,-0.07136814,0.3290007,-0.04411847,-18.01356,-18.01356,-18.01356,-3.925045,1.01222,-3.880401,-0.05363274,-0.05363274,-0.05363274,0,0,0,-1.670998,-1.670998,-1.670998,-0.8525125,0.2314172,-0.5061672,False,False
21,0.4047042,-0.911705,0.6840944,0.8728964,0.4877684,0.002255533,0.01135096,0.1750617,-0.9371937,0.279281,-0.6279874,-0.6406384,0.4353732,-0.6406384,-3.203887,1.448459,5.990777,-0.9454188,-0.07074028,0.3156154,-0.03957567,0.6275635,-0.1156861,-0.05742284,0,0,0,0.276973,-0.1465405,0.4797529,-0.945419,-0.0707403,0.3156146,-0.03957561,5.834246,5.834246,5.834246,-4.919124,0.1749637,-5.190643,-0.0465442,-0.0465442,-0.0465442,0,0,0,-1.670335,-1.670335,-1.670335,-0.9003558,0.2374943,-0.5660249,False,False
22,0.4041971,-0.9117749,0.6827294,0.8741714,0.4850723,0.009530397,0.02094271,0.1750395,-0.9371164,0.279589,-0.6328956,-0.6387945,0.4318022,-0.6387945,-3.204056,1.448787,5.991579,-0.9505301,-0.07109409,0.300317,-0.03532675,0.3408248,0.447467,-0.1196208,0,0,0,0.2768045,-0.1462129,0.4805554,-0.9505303,-0.07109412,0.3003162,-0.0353267,22.23309,22.23309,22.23309,-4.118043,0.3395867,-6.420436,-0.03704182,-0.03704182,-0.03704182,0,0,0,-1.273563,-1.273563,-1.273563,-0.976863,0.2358443,-0.6836643,False,False
23,0.4036903,-0.9117309,0.6813444,0.8760985,0.4811876,0.01499842,0.02617781,0.1750238,-0.9370345,0.2798789,-0.6374886,-0.6369452,0.4285282,-0.6369452,-3.20436,1.449095,5.992298,-0.9550772,-0.07101992,0.2859992,-0.03143774,0.2840692,0.6506609,0.1759533,0,0,0,0.2765009,-0.1459048,0.4812735,-0.9550774,-0.07101994,0.2859984,-0.03143768,17.18408,17.18408,17.18408,-4.529143,-2.514064,-7.034219,-0.0342741,-0.0342741,-0.0342741,0,0,0,-1.082672,-1.082672,-1.082672,-1.016125,0.2185396,-0.7467698,False,False
24,0.4033172,-0.9115506,0.6800052,0.8777199,0.4779252,0.02012618,0.0281126,0.1750126,-0.9369377,0.2801928,-0.6422069,-0.63505,0.4250815,-0.63505,-3.204706,1.449392,5.992952,-0.9593912,-0.07072382,0.2716554,-0.02775691,0.2689157,0.9104198,0.2114206,0,0,0,0.2761542,-0.1456076,0.4819285,-0.9593912,-0.07072384,0.2716544,-0.02775684,12.01405,12.01405,12.01405,-3.43347,-1.746589,-5.625964,-0.03121507,-0.03121507,-0.03121507,0,0,0,-0.9172885,-0.9172885,-0.9172885,-1.064925,0.1926949,-0.81949,False,False
25,0.4025729,-0.9111933,0.6772385,0.8815092,0.4702102,0.02981784,0.03089863,0.1750056,-0.9367499,0.2807929,-0.6512153,-0.6312214,0.4183665,-0.6312214,-3.205503,1.450028,5.994165,-0.9672777,-0.07026829,0.2429537,-0.02024486,0.1429424,0.9860246,0.1411359,0,0,0,0.2753581,-0.1449714,0.4831413,-0.9672779,-0.0702683,0.2429527,-0.02024478,10.32977,10.32977,10.32977,-2.479098,-2.436547,-4.155633,-0.02985496,-0.02985496,-0.02985496,0,0,0,-0.831623,-0.831623,-0.831623,-1.083989,0.1733927,-0.856941,False,False
26,0.4025075,-0.9101978,0.676163,0.8819249,0.4698925,0.03328732,0.01736133,0.1069726,-0.9303697,0.3060281,-0.6534578,-0.6316031,0.4146529,-0.6316031,-3.205635,1.450042,5.994408,-0.9706743,-0.07107142,0.2289638,-0.01776646,-0.08959063,0.5572491,-0.02670643,0,0,0,0.2752262,-0.1449576,0.4833834,-0.9706746,-0.07107145,0.2289629,-0.01776639,1.583019,1.583019,1.583019,-0.4828337,1.098761,-1.863355,-0.0311095,-0.0311095,-0.0311095,0,0,0,-0.5630598,-0.5630598,-0.5630598,-1.095657,0.1758415,-0.9940972,False,False
27,0.4014546,-0.9083333,0.6706632,0.8871831,0.4584588,0.05213917,0.001797664,0.1070255,-0.9300383,0.3073522,-0.671361,-0.6246959,0.3980612,-0.6246959,-3.207322,1.450836,5.995576,-0.9822844,-0.07180239,0.1730236,-0.00497237,-0.08412103,0.3437456,-0.2440506,0,0,0,0.2735387,-0.1441639,0.4845521,-0.9822845,-0.07180239,0.1730226,-0.0049723,3.169876,3.169876,3.169876,0.8035176,2.789106,-3.568772,-0.03256772,-0.03256772,-0.03256772,0,0,0,-0.5289164,-0.5289164,-0.5289164,-1.091491,0.2053643,-1.031623,False,False
28,0.3981791,-0.9050849,0.6572689,0.8907407,0.4438201,0.09455367,-0.02577604,0.04267754,-0.9216341,0.3438806,-0.7097079,-0.6144587,0.3426016,-0.6144587,-3.211476,1.450683,5.992908,-0.9928201,-0.07539991,0.09217443,0.01127376,0.08841486,-0.4020154,-0.7306079,0.7908525,-0.1170007,0.1061884,0.2693842,-0.1443171,0.4818844,-0.9928201,-0.0753999,0.09217346,0.01127383,8.011247,8.011247,8.011247,1.086722,1.109568,-1.101202,-0.04522943,-0.04522943,-0.04522943,-0.4022657,0.08471823,0.3336154,-0.1913871,-0.1913871,-0.1913871,-1.165376,0.413633,-1.597281,False,False
29,0.3960093,-0.9033294,0.6433612,0.8893033,0.4361823,0.1240207,-0.05918938,0.0165049,-0.9166358,0.3669747,-0.7351209,-0.6043729,0.2962983,-0.6043729,-3.216973,1.450141,5.988949,-0.996216,-0.07902007,0.02871844,0.02201949,0.1776764,-0.419219,-0.7457533,0.8535657,-0.09726454,0.07850034,0.2638877,-0.1448583,0.4779249,-0.996216,-0.07902004,0.02871748,0.02201957,6.909167,6.909167,6.909167,1.800997,0.9813949,-1.544521,-0.04353898,-0.04353898,-0.04353898,-0.3931718,0.07653194,0.3167129,-0.1023782,-0.1023782,-0.1023782,-1.145198,0.420975,-1.611284,False,False
30,0.395607,-0.9031739,0.6351096,0.8851371,0.4366998,0.142104,-0.07504639,0.005373308,-0.9159843,0.3743642,-0.7453427,-0.5995743,0.2733478,-0.5995743,-3.220174,1.449753,5.986438,-0.9963493,-0.08102227,0.01028658,0.02485409,0.3599698,-0.3135153,-0.9197659,0.8688846,-0.08423955,0.005556474,0.2606865,-0.145247,0.4754142,-0.9963493,-0.08102224,0.01028562,0.02485417,5.381887,5.381887,5.381887,2.594295,0.01656249,1.302215,-0.03560556,-0.03560556,-0.03560556,-0.3727102,0.06290982,0.2909411,0.02411305,0.02411305,0.02411305,-1.096317,0.4273001,-1.613595,False,False
31,0.396167,-0.9034696,0.6313604,0.8811679,0.4406513,0.1493632,-0.08402604,0.002615436,-0.9162664,0.3756787,-0.7475297,-0.5987062,0.2670616,-0.5987062,-3.221688,1.449591,5.985388,-0.9963303,-0.08166061,0.009143799,0.02395583,0.4171394,-0.1922157,-1.035294,0.8968549,-0.1144638,0.003938795,0.2591729,-0.1454089,0.474364,-0.9963303,-0.08166058,0.009142833,0.02395591,8.611148,8.611148,8.611148,2.945044,-1.059346,2.915965,-0.02532507,-0.02532507,-0.02532507,-0.3520049,0.05516196,0.2771789,0.2047531,0.2047531,0.2047531,-1.021858,0.4105057,-1.568837,False,False
32,0.3967066,-0.9034818,0.6249434,0.8744055,0.4468232,0.1590236,-0.1023501,-0.00382289,-0.9154002,0.3815762,-0.7531603,-0.595351,0.2535081,-0.595351,-3.224299,1.449421,5.983725,-0.9962794,-0.082546,0.002181381,0.02467599,0.4403256,-0.04358882,-1.021724,0.9833456,0.05154119,0.1360238,0.2565613,-0.145579,0.4727007,-0.9962794,-0.08254599,0.002180416,0.02467608,16.36077,16.36077,16.36077,1.909857,-0.1970525,4.161877,-0.01669472,-0.01669472,-0.01669472,-0.3354128,0.05232613,0.2725128,0.4463624,0.4463624,0.4463624,-0.984647,0.4044583,-1.504655,False,False
33,0.3973328,-0.9036421,0.6212208,0.8674178,0.4560419,0.1612476,-0.1166683,-0.006465139,-0.9150146,0.3841363,-0.7562829,-0.5931014,0.2477911,-0.5931014,-3.225807,1.44939,5.98292,-0.9962638,-0.08268013,0.000674651,0.02494117,0.1802043,-0.1207933,-1.209689,1.106706,0.06924509,0.1671013,0.2550533,-0.1456102,0.4718957,-0.9962637,-0.08268009,0.000673686,0.02494125,24.64351,24.64351,24.64351,2.161167,2.377442,8.353625,-0.01088513,-0.01088513,-0.01088513,-0.3185935,0.05194384,0.2697687,0.7979562,0.7979562,0.7979562,-0.9592267,0.4251896,-1.398627,False,False
34,0.3975239,-0.903829,0.6208245,0.8649232,0.4609077,0.1585239,-0.1197582,-0.006031014,-0.9151098,0.3838183,-0.7564009,-0.593078,0.2484791,-0.593078,-3.225917,1.449404,5.982927,-0.9962989,-0.08239868,0.003481681,0.02422485,0.08736488,-0.2323812,-1.123586,1.097837,0.06725661,0.2068496,0.2549443,-0.1455962,0.4719033,-0.9962989,-0.08239864,0.003480478,0.02422495,26.38595,26.38595,26.38595,3.042515,3.987662,8.868999,-0.009556477,-0.009556477,-0.009556477,-0.30768,0.05218296,0.2693639,1.053388,1.053388,1.053388,-0.9306477,0.4574592,-1.318333,False,False
35,0.397883,-0.9040467,0.6172811,0.8598657,0.466641,0.1599452,-0.1315089,-0.008817844,-0.9146625,0.3866619,-0.7592835,-0.5912632,0.2424385,-0.5912632,-3.227349,1.449398,5.982171,-0.9962573,-0.08296025,0.0008871946,0.02425369,0.2009449,-0.162792,-0.8573143,1.221634,0.04765195,0.1920718,0.2535122,-0.1456022,0.4711467,-0.9962573,-0.08296021,0.0008857547,0.02425381,8.059944,8.059944,8.059944,3.376438,2.762479,8.685954,-0.007563191,-0.007563191,-0.007563191,-0.2962065,0.05192388,0.2681847,1.174566,1.174566,1.174566,-0.896748,0.4876237,-1.23377,False,False
36,0.3982725,-0.9042025,0.6135359,0.8567299,0.4682107,0.1621308,-0.1432001,-0.01132143,-0.9141732,0.3895541,-0.7622606,-0.5892974,0.2367829,-0.5892974,-3.228795,1.449373,5.981432,-0.9962195,-0.08330126,-0.0005320185,0.0246455,0.2721395,-0.2252437,-0.7055269,1.328723,0.04595044,0.1649016,0.2520666,-0.1456269,0.4704075,-0.9962195,-0.08330122,-0.0005334585,0.02464562,-12.36315,-12.36315,-12.36315,2.533953,2.499836,8.762402,-0.004737269,-0.004737269,-0.004737269,-0.2810724,0.05239877,0.2677733,1.078844,1.078844,1.078844,-0.8660679,0.5253634,-1.123471,False,False
37,0.3986447,-0.9043952,0.6098164,0.8539176,0.4687291,0.1663267,-0.1531441,-0.01375989,-0.9136862,0.3925493,-0.7649485,-0.5877475,0.2310689,-0.5877475,-3.230193,1.449336,5.980715,-0.9961767,-0.08372712,-0.002067092,0.02485022,0.2835024,-0.382829,-0.6852573,1.395928,0.06026872,0.1981573,0.2506682,-0.1456639,0.469691,-0.9961767,-0.08372708,-0.002068532,0.02485034,-16.79534,-16.79534,-16.79534,4.516665,4.611331,10.30645,-0.001931624,-0.001931624,-0.001931624,-0.2679059,0.05264821,0.2680204,0.9492158,0.9492158,0.9492158,-0.8226371,0.5661922,-1.029294,False,False
38,0.3990018,-0.9048224,0.6058578,0.8523142,0.4673449,0.1718782,-0.1600226,-0.01592449,-0.9132683,0.3953915,-0.7675893,-0.5863995,0.2255071,-0.5863995,-3.231676,1.449286,5.98004,-0.9961197,-0.08425956,-0.003640809,0.02515468,0.1485863,-0.6672916,-0.5498371,1.474791,0.01829748,0.1347661,0.2491851,-0.1457136,0.4690159,-0.9961196,-0.08425952,-0.003642248,0.0251548,-13.00396,-13.00396,-13.00396,4.388673,5.523293,9.567254,0.00119759,0.00119759,0.00119759,-0.2511665,0.05260466,0.2675061,0.736315,0.736315,0.736315,-0.7675718,0.6240938,-0.9180045,False,False
39,0.3992841,-0.9053659,0.6019756,0.8497629,0.4687353,0.1760423,-0.1649231,-0.01794443,-0.9128444,0.3982943,-0.7701395,-0.5851557,0.2198455,-0.5851557,-3.23304,1.449206,5.979352,-0.9960591,-0.0849239,-0.004321499,0.02521011,0.2096355,-0.8004888,-0.7511597,1.549666,0.004634391,-0.02668625,0.2478216,-0.145794,0.4683279,-0.9960591,-0.08492386,-0.004322938,0.02521023,-3.442839,-3.442839,-3.442839,4.482748,5.383607,8.876165,0.003345072,0.003345072,0.003345072,-0.2358087,0.05223465,0.2663826,0.6777392,0.6777392,0.6777392,-0.719914,0.6733735,-0.8313437,False,False
40,0.3995896,-0.9061119,0.5979679,0.8461879,0.4736611,0.1783442,-0.1667465,-0.01960569,-0.9124809,0.4010582,-0.7725306,-0.5843325,0.2138429,-0.5843325,-3.234425,1.449081,5.978724,-0.9960119,-0.0854291,-0.005128987,0.02521614,0.2278058,-0.7296932,-0.9710141,1.706573,0.00788061,-0.09465777,0.2464359,-0.1459191,0.4676994,-0.9960119,-0.08542906,-0.005130426,0.02521626,10.05781,10.05781,10.05781,4.054034,5.970121,6.128945,0.0064654,0.0064654,0.0064654,-0.2159868,0.0518258,0.2639932,0.7657103,0.7657103,0.7657103,-0.6616774,0.7395697,-0.7565076,False,False
41,0.3996376,-0.9063672,0.5977304,0.845805,0.4761669,0.1768369,-0.1631187,-0.01904803,-0.9126145,0.4007563,-0.7725849,-0.5846592,0.2136074,-0.5846592,-3.234431,1.449075,5.978796,-0.9959925,-0.08581756,-0.004195026,0.02483552,0.2221786,-0.6043281,-0.9853413,1.758164,-0.01913913,-0.04514805,0.2464301,-0.1459249,0.4677711,-0.9959924,-0.08581752,-0.004196465,0.02483565,9.793382,9.793382,9.793382,2.741005,6.166818,4.200308,0.008939705,0.008939705,0.008939705,-0.1986099,0.0511585,0.2617089,0.8665054,0.8665054,0.8665054,-0.6310483,0.7981839,-0.712661,False,False
