Frame,RtouchPos_X,RtouchPos_Y,RtouchPos_Z,RtouchRot_W,RtouchRot_X,RtouchRot_Y,RtouchRot_Z,LtouchPos_X,LtouchPos_Y,LtouchPos_Z,LtouchRot_W,LtouchRot_X,LtouchRot_Y,LtouchRot_Z,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,PlayerRot_W,PlayerRot_X,PlayerRot_Y,PlayerRot_Z,Right_Accel_X,Right_Accel_Y,Right_Accel_Z,Left_Accel_X,Left_Accel_Y,Left_Accel_Z,Camera_Pos_X,Camera_Pos_Y,Camera_Pos_Z,Camera_Rot_W,Camera_Rot_X,Camera_Rot_Y,Camera_Rot_Z,Right_Angular_Accel_X,Right_Angular_Accel_Y,Right_Angular_Accel_Z,Left_Angular_Accel_X,Left_Angular_Accel_Y,Left_Angular_Accel_Z,Right_Vel_X,Right_Vel_Y,Right_Vel_Z,Left_Vel_X,Left_Vel_Y,Left_Vel_Z,Right_Angular_Vel_X,Right_Angular_Vel_Y,Right_Angular_Vel_Z,Left_Angular_Vel_X,Left_Angular_Vel_Y,Left_Angular_Vel_Z,Primary Hand Trigger,Secondary Hand Trigger
11,0.219656,-0.1897794,0.372261,-0.6060413,0.4553268,0.1218078,0.6407452,0.006846199,-0.206201,0.1367635,-0.4307915,0.696992,0.5731983,0.696992,-3.390717,1.410161,5.769334,-0.79589,-0.2462039,0.5342849,-0.1431162,-1.956199,2.376438,5.329783,-0.2317408,-0.1913645,0.6268065,0.09014324,-0.184839,0.2583107,-0.7958902,-0.246204,0.5342848,-0.1431162,-6.051338,-6.051338,-6.051338,4.062819,-0.8636634,1.961982,0.150959,0.150959,0.150959,0.03292004,-0.002600573,-0.09674395,-2.116949,-2.116949,-2.116949,-0.3299941,-0.319923,0.1447762,False,False
12,0.2206567,-0.1894049,0.3711939,-0.6069024,0.4590816,0.1045318,0.6403021,0.007212738,-0.2063257,0.135771,-0.4287609,0.697943,0.5735742,0.697943,-3.390821,1.410238,5.769278,-0.7947314,-0.2476144,0.5354042,-0.1429393,-1.386763,2.309476,9.201155,-0.4221441,-0.1172486,0.9252892,0.09003859,-0.1847617,0.2582544,-0.7947314,-0.2476145,0.5354039,-0.1429392,-8.729905,-8.729905,-8.729905,2.860693,-1.377572,-1.355069,0.1392943,0.1392943,0.1392943,0.03133072,-0.003734323,-0.09105184,-2.187603,-2.187603,-2.187603,-0.3033935,-0.3263754,0.1328932,False,False
13,0.2213703,-0.188949,0.3729692,-0.6132207,0.4513546,0.06960411,0.6445112,0.007647258,-0.2063689,0.1350308,-0.4275847,0.6976775,0.5747696,0.6976775,-3.390594,1.410253,5.769201,-0.7934767,-0.2456288,0.5375715,-0.1451835,-0.8306308,-1.595657,4.90168,-0.07134988,-0.06370608,0.8975267,0.09026539,-0.1847473,0.2581778,-0.7934768,-0.2456288,0.5375712,-0.1451834,-1.948362,-1.948362,-1.948362,2.069142,6.791935,-0.6289889,0.1252118,0.1252118,0.1252118,0.03034218,-0.005630696,-0.07476791,-2.369355,-2.369355,-2.369355,-0.256786,-0.267498,0.03091749,False,False
14,0.2222394,-0.1893985,0.3726735,-0.6116114,0.4530939,0.05484788,0.6462424,0.008057334,-0.2064517,0.1343262,-0.4262784,0.6985058,0.5747311,0.6985058,-3.390696,1.41043,5.769101,-0.7920976,-0.2444646,0.5400018,-0.1456592,-1.320636,-1.565317,1.36105,-0.01832372,-0.09446613,0.9451503,0.09016383,-0.1845698,0.2580771,-0.7920977,-0.2444647,0.5400016,-0.1456591,14.68979,14.68979,14.68979,-0.2132077,7.358461,1.2724,0.1163162,0.1163162,0.1163162,0.03075324,-0.005930669,-0.06782425,-2.261142,-2.261142,-2.261142,-0.254849,-0.2111478,0.04485486,False,False
15,0.2230112,-0.1899211,0.3722066,-0.6079847,0.4564171,0.04825414,0.64785,0.00844555,-0.2065592,0.1337705,-0.4250217,0.699515,0.5744272,0.699515,-3.390779,1.410539,5.769054,-0.7908611,-0.2435198,0.542285,-0.1454786,-1.154752,-0.1230605,-0.2374572,-0.08612675,-0.1198405,0.8833126,0.0900809,-0.1844609,0.2580307,-0.7908612,-0.2435198,0.5422847,-0.1454785,34.26172,34.26172,34.26172,-1.165668,5.74961,1.947627,0.1059265,0.1059265,0.1059265,0.03071287,-0.006545726,-0.06069548,-2.003759,-2.003759,-2.003759,-0.2645893,-0.1590223,0.06204393,False,False
16,0.2235709,-0.190034,0.3714907,-0.6026277,0.4602275,0.05339196,0.6497536,0.008822005,-0.2066837,0.1333266,-0.4235956,0.7007349,0.573984,0.7007349,-3.39079,1.410722,5.768932,-0.789896,-0.2428497,0.5441028,-0.1450536,-1.895125,1.166267,-1.318966,-0.1705798,-0.03665853,0.6786684,0.09006976,-0.184278,0.2579082,-0.7898961,-0.2428498,0.5441025,-0.1450536,43.87472,43.87472,43.87472,-0.7209529,2.576322,0.7439303,0.08712161,0.08712161,0.08712161,0.03001706,-0.007476414,-0.05216936,-1.477893,-1.477893,-1.477893,-0.2859797,-0.1217383,0.08141993,False,False
17,0.2235653,-0.1894981,0.3706303,-0.5992498,0.4630212,0.06572083,0.6497629,0.009159719,-0.2067406,0.1328904,-0.4219302,0.7016861,0.5740469,0.7016861,-3.390291,1.410842,5.768778,-0.789633,-0.2427252,0.5446899,-0.1444894,-2.134013,1.305479,0.6327017,-0.2398032,0.01094981,0.5793806,0.09056871,-0.1841579,0.2577541,-0.7896332,-0.2427252,0.5446896,-0.1444893,44.17773,44.17773,44.17773,1.027216,-2.658167,0.06394774,0.04659218,0.04659218,0.04659218,0.02705191,-0.006877854,-0.0420469,-0.6502567,-0.6502567,-0.6502567,-0.2859268,-0.1387362,0.07927628,False,False
18,0.2237179,-0.1890544,0.3702741,-0.5998375,0.46241,0.06741979,0.6494818,0.009422216,-0.2068467,0.132507,-0.4201765,0.7025335,0.5742997,0.7025335,-3.390269,1.411034,5.768665,-0.7891633,-0.2419544,0.5457289,-0.1444279,-1.840217,1.318955,1.516788,-0.3266976,-0.01397246,0.5098414,0.09059065,-0.1839654,0.2576418,-0.7891634,-0.2419544,0.5457286,-0.1444279,46.93337,46.93337,46.93337,0.9305337,-3.357678,-0.1456942,0.03096576,0.03096576,0.03096576,0.02418154,-0.006674734,-0.03698329,-0.2740144,-0.2740144,-0.2740144,-0.2773148,-0.1716797,0.07495546,False,False
19,0.2237643,-0.1883891,0.3701354,-0.6032537,0.4589778,0.06852726,0.6486357,0.009659716,-0.2069623,0.132164,-0.4184913,0.7032923,0.574607,0.7032923,-3.390239,1.411241,5.76856,-0.7889535,-0.2412381,0.5465295,-0.1437432,-1.693102,1.154106,1.722195,-0.2717386,0.01949925,0.4590692,0.09062044,-0.1837586,0.2575368,-0.7889536,-0.2412381,0.5465293,-0.1437431,47.20834,47.20834,47.20834,1.722984,-3.178375,-1.017546,0.01739449,0.01739449,0.01739449,0.02201275,-0.006466934,-0.0333971,0.1002805,0.1002805,0.1002805,-0.2602211,-0.1982508,0.0716809,False,False
20,0.2237244,-0.1874971,0.3701656,-0.6095329,0.452974,0.06931363,0.6469002,0.009856224,-0.2070905,0.1318593,-0.4168106,0.7041004,0.5748495,0.7041004,-3.39022,1.411524,5.768552,-0.7884621,-0.2404024,0.5476003,-0.1437642,-1.105834,0.7365966,1.334757,-0.2058005,-0.02001804,0.5393729,0.09064028,-0.1834763,0.2575288,-0.7884623,-0.2404024,0.5476,-0.1437641,36.71303,36.71303,36.71303,2.938101,-1.925512,1.727094,0.004621793,0.004621793,0.004621793,0.01988602,-0.006576995,-0.02861269,0.4857069,0.4857069,0.4857069,-0.2378069,-0.2268693,0.08339063,False,False
21,0.223757,-0.1865586,0.3701889,-0.6157748,0.4461992,0.07031868,0.6455873,0.01003824,-0.2072056,0.1315892,-0.4154871,0.7047454,0.5750289,0.7047454,-3.390116,1.411746,5.768565,-0.7882568,-0.2392331,0.5483956,-0.1438092,-0.5912476,0.4357092,0.5755285,-0.1453571,-0.01701237,0.6307541,0.09074412,-0.1832538,0.2575418,-0.7882569,-0.2392332,0.5483953,-0.1438091,27.97492,27.97492,27.97492,3.561382,-0.7629272,1.605577,-0.001964422,-0.001964422,-0.001964422,0.01856227,-0.00692959,-0.02317887,0.7690876,0.7690876,0.7690876,-0.1994998,-0.2395823,0.09290618,False,False
22,0.2236905,-0.1858723,0.3700605,-0.6199847,0.4412976,0.07151597,0.6447954,0.01019813,-0.2072887,0.1314201,-0.4146887,0.7052404,0.5750079,0.7052404,-3.389885,1.411848,5.768625,-0.7884579,-0.2383652,0.5486838,-0.1430467,-0.369002,-0.4360152,-0.1347183,-0.09511735,-0.02498487,0.5578838,0.09097452,-0.1831517,0.2576012,-0.788458,-0.2383652,0.5486835,-0.1430466,-1.285515,-1.285515,-1.285515,4.233171,2.134296,0.9361718,-0.008071029,-0.008071029,-0.008071029,0.01752886,-0.007018713,-0.01641662,0.8423369,0.8423369,0.8423369,-0.150655,-0.2225864,0.1002423,False,False
23,0.2237609,-0.1854727,0.3698682,-0.6212612,0.4386327,0.07261429,0.645262,0.01035691,-0.2073265,0.1312482,-0.414378,0.7055634,0.5748419,0.7055634,-3.389702,1.412069,5.768667,-0.7885154,-0.2380301,0.5488397,-0.1426888,0.2922069,-0.6777328,0.0131904,-0.09908609,-0.01818301,0.5963217,0.09115783,-0.1829304,0.2576433,-0.7885156,-0.2380301,0.5488395,-0.1426887,-9.756551,-9.756551,-9.756551,3.366636,2.936316,-0.4736601,-0.006740548,-0.006740548,-0.006740548,0.01661433,-0.007081029,-0.008506374,0.72993,0.72993,0.72993,-0.09870092,-0.1812159,0.09900067,False,False
24,0.2238732,-0.1852024,0.3697018,-0.6218308,0.4360248,0.07207092,0.6465405,0.01050805,-0.2073882,0.1311533,-0.4138984,0.7058536,0.5748349,0.7058536,-3.389496,1.412191,5.768824,-0.7887062,-0.2375984,0.5488659,-0.1422522,0.5629935,-0.6624227,-0.06469462,-0.1636461,-0.006632786,0.5651258,0.09136374,-0.1828092,0.2578002,-0.7887064,-0.2375984,0.5488657,-0.1422521,-19.6486,-19.6486,-19.6486,2.06938,2.009226,-1.530337,-0.002673995,-0.002673995,-0.002673995,0.01549666,-0.007082634,-0.003142021,0.5619624,0.5619624,0.5619624,-0.07646155,-0.1547556,0.08606857,False,False
25,0.2240674,-0.1849682,0.3694322,-0.6219336,0.4335296,0.06854141,0.6485003,0.01061632,-0.2074506,0.1310605,-0.4132314,0.7061349,0.5749714,0.7061349,-3.389255,1.412229,5.769161,-0.7888227,-0.2369336,0.549117,-0.1417471,0.4079065,-0.6697189,-0.3610722,-0.233653,-0.0335706,0.5025215,0.09160475,-0.1827708,0.2581377,-0.7888227,-0.2369335,0.5491166,-0.141747,-19.77698,-19.77698,-19.77698,-0.6716042,0.6211594,-2.033621,0.004070223,0.004070223,0.004070223,0.01358243,-0.007250924,0.002377011,0.3168265,0.3168265,0.3168265,-0.07757068,-0.138939,0.06570902,False,False
26,0.2241565,-0.1849083,0.3684463,-0.6203053,0.435867,0.05888429,0.6494413,0.01061864,-0.2073473,0.1305578,-0.4121005,0.7065437,0.5752816,0.7065437,-3.388461,1.412121,5.768157,-0.7893842,-0.2375196,0.5483301,-0.1406814,0.03832828,-0.3918677,-0.4082969,-0.19826,0.02794448,0.28944,0.09239923,-0.1828789,0.2571338,-0.7893843,-0.2375196,0.5483298,-0.1406813,-27.30692,-27.30692,-27.30692,-1.173029,-0.9460334,-1.56069,0.008672857,0.008672857,0.008672857,0.007305575,-0.004887408,0.01307455,-0.7484602,-0.7484602,-0.7484602,-0.1200547,-0.1507383,0.03799555,False,False
27,0.2242662,-0.1845264,0.3664269,-0.6193496,0.4412857,0.03239823,0.6485549,0.01087669,-0.2076327,0.1309089,-0.407866,0.7082951,0.5761532,0.7082951,-3.388609,1.412764,5.769046,-0.7902665,-0.2384379,0.5473882,-0.1378132,0.5516005,0.1474916,0.5627202,-0.2357544,-0.07889726,0.3436792,0.09225123,-0.1822356,0.2580226,-0.7902666,-0.2384379,0.547388,-0.1378131,-6.119681,-6.119681,-6.119681,-0.9391952,-0.8606582,-0.364667,0.01415723,0.01415723,0.01415723,0.003812035,-0.004697033,0.01736328,-0.963192,-0.963192,-0.963192,-0.1359566,-0.1655902,0.03805482,False,False
28,0.2245377,-0.1843325,0.3659832,-0.6202025,0.4404136,0.02556509,0.648638,0.01086078,-0.2076685,0.1308818,-0.4067877,0.7086802,0.5764431,0.7086802,-3.388446,1.412816,5.768929,-0.7908869,-0.2393907,0.546201,-0.1373117,0.364042,-0.2239876,0.3570866,-0.2098922,-0.08675466,0.3651167,0.092414,-0.1821844,0.2579061,-0.7908871,-0.2393907,0.5462008,-0.1373116,10.90941,10.90941,10.90941,0.8418328,0.4799483,-0.9468408,0.01912508,0.01912508,0.01912508,0.001638328,-0.005383295,0.02070273,-0.8571968,-0.8571968,-0.8571968,-0.135969,-0.1624436,0.03055933,False,False
29,0.22482,-0.1842748,0.3656313,-0.619656,0.4402906,0.02093042,0.6494095,0.0108422,-0.2077173,0.1309743,-0.405958,0.7089517,0.576695,0.7089517,-3.388319,1.412829,5.769023,-0.7913383,-0.2398921,0.5455058,-0.1365977,0.3648827,-0.1809958,0.1366607,-0.1650618,-0.05169405,0.348914,0.09254081,-0.1821714,0.2579995,-0.7913384,-0.2398922,0.5455055,-0.1365976,10.43312,10.43312,10.43312,1.865564,1.793641,-1.676644,0.02261812,0.02261812,0.02261812,0.0002947898,-0.005814663,0.02303509,-0.7713366,-0.7713366,-0.7713366,-0.126437,-0.1508114,0.02302477,False,False
30,0.2252454,-0.1842303,0.3654094,-0.6183215,0.4396016,0.01910639,0.6512018,0.01079685,-0.2077552,0.1310593,-0.4056576,0.7090952,0.5767311,0.7090952,-3.388227,1.412882,5.769238,-0.7916701,-0.2409232,0.5447083,-0.1360413,0.3979794,0.02775655,0.330619,-0.08342519,-0.1291048,0.3857701,0.09263262,-0.1821174,0.2582141,-0.7916703,-0.2409232,0.5447081,-0.1360413,16.58818,16.58818,16.58818,3.177153,3.326425,0.647842,0.02730227,0.02730227,0.02730227,-0.0006254304,-0.006563107,0.02594216,-0.6199581,-0.6199581,-0.6199581,-0.09569369,-0.1242824,0.02399341,False,False
31,0.2257311,-0.1842156,0.3652708,-0.6168968,0.4377763,0.0185092,0.6537948,0.01072557,-0.207781,0.1311365,-0.4056126,0.7092027,0.5766321,0.7092027,-3.388099,1.412837,5.769428,-0.7923994,-0.2416208,0.5435523,-0.1351793,0.2773012,-0.2303865,0.4572253,-0.06553943,-0.1038498,0.315326,0.09276068,-0.1821628,0.2584048,-0.7923995,-0.2416209,0.5435521,-0.1351792,16.38748,16.38748,16.38748,2.726086,2.662418,0.5862954,0.03121719,0.03121719,0.03121719,-0.001525713,-0.007197334,0.02884864,-0.4441992,-0.4441992,-0.4441992,-0.06386896,-0.1051444,0.03246658,False,False
32,0.2261812,-0.1841579,0.3651547,-0.615952,0.4352665,0.01829883,0.6563622,0.01064188,-0.2077468,0.1310384,-0.4060131,0.7092254,0.5763232,0.7092254,-3.388001,1.412853,5.769668,-0.7930192,-0.2428144,0.5423976,-0.1340391,-0.02687104,0.08321481,0.1433111,-0.1036458,-0.09249771,0.3333023,0.09285923,-0.1821474,0.2586443,-0.7930194,-0.2428145,0.5423973,-0.134039,16.52992,16.52992,16.52992,2.582607,2.139785,1.17052,0.03249437,0.03249437,0.03249437,-0.002438635,-0.00770301,0.03147386,-0.2774997,-0.2774997,-0.2774997,-0.02887702,-0.07854269,0.04735461,False,False
33,0.2265946,-0.1840616,0.364948,-0.6147847,0.4344116,0.01873494,0.6580086,0.01053195,-0.207758,0.1310526,-0.4063061,0.7094395,0.5758545,0.7094395,-3.387855,1.412833,5.769971,-0.7937747,-0.243699,0.5410642,-0.1333496,-0.1254945,0.169563,0.1278327,-0.1203666,-0.08573857,0.3564326,0.09300526,-0.1821672,0.2589479,-0.7937748,-0.2436991,0.541064,-0.1333495,6.549572,6.549572,6.549572,2.952016,2.255976,2.220357,0.03239118,0.03239118,0.03239118,-0.003322947,-0.00826453,0.03391321,-0.1939606,-0.1939606,-0.1939606,0.005046005,-0.05188141,0.07296991,False,False
34,0.2269807,-0.1839725,0.3647797,-0.613244,0.4347525,0.0177191,0.6592481,0.01038429,-0.2078378,0.1313472,-0.4066661,0.7097336,0.5752389,0.7097336,-3.387839,1.412771,5.770339,-0.7951347,-0.2440983,0.5392686,-0.1317817,0.1235075,0.02145111,0.1902362,-0.1460166,-0.09680274,0.3595652,0.09302077,-0.1822288,0.259315,-0.7951348,-0.2440983,0.5392683,-0.1317815,-3.099482,-3.099482,-3.099482,3.452962,2.364697,1.872918,0.03321305,0.03321305,0.03321305,-0.004561366,-0.008881307,0.03686901,-0.2181473,-0.2181473,-0.2181473,0.03153875,-0.02736838,0.0932463,False,False
35,0.2274177,-0.1839428,0.3646277,-0.612247,0.4347389,0.01597275,0.6602277,0.01019247,-0.207917,0.1316434,-0.4072078,0.709906,0.5746436,0.709906,-3.387565,1.412543,5.771088,-0.7958355,-0.2446535,0.538172,-0.1310017,0.1417334,-0.2610725,0.1468254,-0.2026003,-0.07599535,0.3426027,0.09329479,-0.1824571,0.2600642,-0.7958358,-0.2446536,0.5381715,-0.1310015,-0.8862185,-0.8862185,-0.8862185,2.927408,1.263545,-0.325756,0.03480941,0.03480941,0.03480941,-0.006115842,-0.009616395,0.03956255,-0.2352812,-0.2352812,-0.2352812,0.05699637,-0.01141831,0.1006676,False,False
36,0.2280232,-0.1840546,0.3645504,-0.6104844,0.4351393,0.01526105,0.6616116,0.009942676,-0.2079646,0.1318378,-0.4076961,0.7097813,0.5744513,0.7097813,-3.387282,1.412364,5.771689,-0.7970995,-0.2458377,0.5359517,-0.1302002,0.2559132,-0.4843316,0.2221872,-0.255918,-0.05323932,0.2905373,0.09357821,-0.1826355,0.2606657,-0.7970997,-0.2458378,0.5359513,-0.1302,-1.509995,-1.509995,-1.509995,0.8960789,0.3594092,-2.078897,0.03951319,0.03951319,0.03951319,-0.008889472,-0.01031449,0.04234932,-0.2465809,-0.2465809,-0.2465809,0.07719319,-0.01046238,0.08345384,False,False
37,0.2286119,-0.1842442,0.3645062,-0.6080973,0.4368048,0.0144228,0.6627302,0.009720424,-0.2080316,0.1320925,-0.4080209,0.7093902,0.5747034,0.7093902,-3.387011,1.412111,5.772233,-0.7985221,-0.2464611,0.5337844,-0.1292041,0.4244989,-0.4100372,0.3613018,-0.2926945,-0.1046243,0.2630619,0.09384943,-0.1828891,0.2612091,-0.7985224,-0.2464611,0.5337839,-0.129204,-4.666348,-4.666348,-4.666348,0.8718026,-2.332068,-2.660609,0.04351327,0.04351327,0.04351327,-0.01147972,-0.01100379,0.04428774,-0.3035763,-0.3035763,-0.3035763,0.09639145,-0.02762616,0.05337382,False,False
38,0.2293017,-0.1844951,0.3643715,-0.6060563,0.4378852,0.01291342,0.6639168,0.009438396,-0.2081163,0.1323097,-0.4081469,0.7089902,0.5751052,0.7089902,-3.386792,1.412,5.772708,-0.799658,-0.2475736,0.5318714,-0.127935,0.46305,-0.667101,-0.1278677,-0.2462697,-0.1307486,0.1670564,0.09406775,-0.1829999,0.2616843,-0.7996582,-0.2475737,0.5318709,-0.1279349,-2.97605,-2.97605,-2.97605,0.8127308,-2.655814,-2.525142,0.04840403,0.04840403,0.04840403,-0.0139048,-0.01183838,0.04548869,-0.3427929,-0.3427929,-0.3427929,0.1060484,-0.05431028,0.0286905,False,False
39,0.2300522,-0.1849536,0.3641581,-0.6027665,0.439869,0.01184949,0.6656181,0.009033693,-0.2082913,0.1327156,-0.4082979,0.7085662,0.575514,0.7085662,-3.386572,1.411909,5.77319,-0.8007502,-0.2485373,0.5300522,-0.1267798,0.4354249,-0.7021691,-0.3368419,-0.1688362,-0.198745,0.1876693,0.09428794,-0.1830909,0.2621671,-0.8007505,-0.2485374,0.5300516,-0.1267796,-8.036981,-8.036981,-8.036981,1.83163,-2.647811,-0.2032274,0.0539911,0.0539911,0.0539911,-0.01665729,-0.01320966,0.04704307,-0.4080905,-0.4080905,-0.4080905,0.1210327,-0.08514612,0.0222042,False,False
40,0.2301727,-0.1851239,0.3639315,-0.601167,0.4413518,0.01079083,0.6661009,0.008953769,-0.2082697,0.1324196,-0.4083154,0.708464,0.5756263,0.708464,-3.386395,1.411814,5.773042,-0.8009753,-0.248895,0.5295369,-0.1268093,0.05471961,-0.2704006,-0.3348473,-0.1944444,-0.237358,0.2833374,0.09446512,-0.1831861,0.2620182,-0.8009756,-0.2488951,0.5295363,-0.1268091,-12.21389,-12.21389,-12.21389,0.8859696,-0.3340706,-0.04215299,0.05721944,0.05721944,0.05721944,-0.01815351,-0.01501045,0.04859999,-0.5415239,-0.5415239,-0.5415239,0.1306219,-0.09260694,0.01789005,False,False
